front,prev_front,front_left,prev_front_left,front_right,prev_front_right,rear_right,prev_rear_right,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
56,56,58,58,58,58,51,51,0,1,0,0,1,0
55,56,59,58,58,58,50,51,0,1,0,0,1,0
53,55,58,59,58,58,51,50,0,1,0,0,1,0
51,53,53,58,58,58,52,51,0,1,0,0,1,0
48,51,52,53,57,58,53,52,0,1,0,0,1,0
45,48,52,52,57,57,55,53,1,0,0,0,1,0
42,45,55,52,58,57,60,55,1,0,0,1,0,0
40,42,53,55,59,58,57,60,1,0,0,1,0,0
38,40,51,53,64,59,56,57,1,0,0,1,0,0
37,38,41,51,38,64,55,56,1,0,0,1,0,0
36,37,38,41,35,38,56,55,1,0,0,1,0,0
43,36,56,38,32,35,57,56,1,0,0,1,0,0
41,43,53,56,31,32,58,57,1,0,0,1,0,0
42,41,51,53,31,31,60,58,1,0,0,1,0,0
62,42,51,51,31,31,62,60,1,0,0,1,0,0
59,62,50,51,31,31,65,62,1,0,0,1,0,0
56,59,58,50,34,31,71,65,1,0,0,1,0,0
52,56,58,58,36,34,37,71,1,0,0,1,0,0
40,52,75,58,56,36,37,37,1,0,0,1,0,0
38,40,74,75,53,56,33,37,1,0,0,1,0,0
34,38,72,74,49,53,33,33,1,0,0,1,0,0
49,34,84,72,45,49,33,33,1,0,0,1,0,0
124,49,200,84,44,45,34,33,1,0,0,1,0,0
72,124,200,200,27,44,36,34,1,0,0,1,0,0
200,72,72,200,18,27,38,36,1,0,0,1,0,0
59,200,53,72,26,18,44,38,0,1,0,1,0,0
58,59,52,53,26,26,45,44,0,1,0,0,1,0
58,58,54,52,26,26,46,45,1,0,0,0,1,0
200,58,52,54,27,26,51,46,1,0,0,1,0,0
200,200,48,52,30,27,50,51,1,0,0,1,0,0
200,200,44,48,63,30,30,50,0,1,0,1,0,0
200,200,41,44,55,63,26,30,0,1,0,0,1,0
200,200,41,41,51,55,29,26,0,1,0,0,1,0
174,200,50,41,51,51,29,29,0,1,0,0,1,0
170,174,41,50,200,51,28,29,0,0,1,0,1,0
165,170,39,41,90,200,29,28,0,1,0,0,0,1
167,165,35,39,58,90,31,29,0,1,0,0,1,0
200,167,43,35,39,58,32,31,0,1,0,0,1,0
200,200,76,43,37,39,33,32,0,0,1,0,1,0
200,200,78,76,37,37,34,33,0,1,0,0,0,1
