front,prev_front,front_left,prev_front_left,front_right,prev_front_right,rear_right,prev_rear_right,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
57,58,124,124,42,42,43,43,0,1,0,0,1,0
57,57,62,124,43,42,44,43,0,1,0,0,1,0
55,57,124,62,45,43,45,44,0,1,0,0,1,0
52,55,123,124,63,45,43,45,0,1,0,0,1,0
48,52,121,123,61,63,43,43,0,1,0,0,1,0
45,48,120,121,58,61,43,43,0,1,0,0,1,0
43,45,119,120,56,58,41,43,1,0,0,0,1,0
39,43,117,119,55,56,42,41,1,0,0,1,0,0
38,39,115,117,38,55,34,42,1,0,0,1,0,0
37,38,112,115,36,38,34,34,1,0,0,1,0,0
38,37,111,112,34,36,34,34,1,0,0,1,0,0
130,38,81,111,32,34,35,34,1,0,0,1,0,0
126,130,82,81,32,32,38,35,1,0,0,1,0,0
107,126,83,82,31,32,40,38,1,0,0,1,0,0
101,107,76,83,33,31,43,40,1,0,0,1,0,0
98,101,74,76,34,33,47,43,0,1,0,1,0,0
95,98,72,74,35,34,37,47,0,1,0,0,1,0
92,95,69,72,36,35,37,37,0,1,0,0,1,0
89,92,66,69,36,36,37,37,0,1,0,0,1,0
86,89,64,66,38,36,35,37,0,1,0,0,1,0
83,86,96,64,39,38,35,35,0,1,0,0,1,0
