front,prev_front,front_left,prev_front_left,front_right,prev_front_right,rear_right,prev_rear_right,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
91,91,200,200,200,200,8,8,0,1,0,0,1,0
90,91,200,200,200,200,9,8,1,0,0,0,1,0
88,90,200,200,200,200,9,9,1,0,0,1,0,0
85,88,200,200,26,200,7,9,1,0,0,1,0,0
83,85,200,200,24,26,7,7,1,0,0,1,0,0
84,83,200,200,77,24,6,7,0,1,0,1,0,0
200,84,200,200,75,77,8,6,0,1,0,0,1,0
200,200,75,200,73,75,9,8,1,0,0,0,1,0
200,200,200,75,72,73,12,9,0,1,0,1,0,0
200,200,200,200,69,72,13,12,0,1,0,0,1,0
200,200,200,200,68,69,16,13,0,1,0,0,1,0
200,200,200,200,65,68,18,16,0,0,1,0,1,0
200,200,200,200,62,65,20,18,0,0,1,0,0,1
200,200,200,200,61,62,23,20,0,0,1,0,0,1
200,200,200,200,58,61,24,23,0,1,0,0,0,1
55,200,200,200,57,58,82,24,0,1,0,0,1,0
52,55,200,200,53,57,30,82,0,1,0,0,1,0
51,52,200,200,52,53,38,30,0,1,0,0,1,0
46,51,200,200,49,52,84,38,0,1,0,0,1,0
45,46,200,200,50,49,83,84,1,0,0,0,1,0
43,45,200,200,44,50,85,83,1,0,0,1,0,0
200,43,200,200,42,44,31,85,1,0,0,1,0,0
200,200,200,200,44,42,27,31,1,0,0,1,0,0
200,200,58,200,47,44,27,27,1,0,0,1,0,0
200,200,58,58,51,47,27,27,1,0,0,1,0,0
200,200,200,58,200,51,30,27,0,1,0,1,0,0
200,200,200,200,200,200,31,30,0,1,0,0,1,0
200,200,200,200,200,200,34,31,0,1,0,0,1,0
200,200,200,200,200,200,37,34,0,1,0,0,1,0
200,200,200,200,200,200,40,37,0,0,1,0,1,0
200,200,201,200,200,200,42,40,0,0,1,0,0,1
200,200,200,201,200,200,45,42,0,1,0,0,0,1
200,200,199,200,58,200,47,45,0,1,0,0,1,0
200,200,198,199,200,58,49,47,0,1,0,0,1,0
200,200,197,198,200,200,50,49,0,1,0,0,1,0
200,200,196,197,200,200,52,50,0,0,1,0,1,0
200,200,196,196,200,200,54,52,0,0,1,0,0,1
200,200,200,196,34,200,57,54,0,1,0,0,0,1
200,200,200,200,200,34,58,57,0,1,0,0,1,0
200,200,200,200,35,200,58,58,0,1,0,0,1,0
200,200,200,200,200,35,58,58,0,1,0,0,1,0
200,200,200,200,200,200,58,58,0,1,0,0,1,0
200,200,200,200,200,200,33,58,0,1,0,0,1,0
200,200,200,200,200,200,64,33,0,1,0,0,1,0
200,200,200,200,200,200,168,64,0,1,0,0,1,0
200,200,200,200,200,200,37,168,0,1,0,0,1,0
200,200,200,200,200,200,165,37,0,1,0,0,1,0
200,200,200,200,30,200,200,165,0,1,0,0,1,0
200,200,200,200,29,30,111,200,0,1,0,0,1,0
200,200,200,200,29,29,116,111,0,1,0,0,1,0
58,200,200,200,29,29,93,116,0,1,0,0,1,0
200,58,200,200,51,29,122,93,0,1,0,0,1,0
200,200,200,200,51,51,58,122,0,1,0,0,1,0
200,200,200,200,51,51,90,58,0,1,0,0,1,0
200,200,200,200,50,51,91,90,0,1,0,0,1,0
200,200,200,200,49,50,123,91,0,1,0,0,1,0
173,200,200,200,49,49,91,123,0,1,0,0,1,0
170,173,200,200,48,49,116,91,0,1,0,0,1,0
166,170,200,200,47,48,52,116,0,1,0,0,1,0
200,166,200,200,46,47,51,52,0,0,1,0,1,0
200,200,200,200,46,46,52,51,0,0,1,0,0,1
155,200,200,200,42,46,55,52,0,0,1,0,0,1
200,155,200,200,39,42,124,55,0,0,1,0,0,1
151,200,200,200,38,39,200,124,0,0,1,0,0,1
200,151,147,200,35,38,200,200,0,1,0,0,0,1
37,200,143,147,32,35,200,200,1,0,0,0,1,0
200,37,147,143,30,32,101,200,1,0,0,1,0,0
200,200,200,147,28,30,200,101,1,0,0,1,0,0
138,200,200,200,28,28,48,200,1,0,0,1,0,0
134,138,200,200,29,28,36,48,1,0,0,1,0,0
132,134,200,200,28,29,37,36,1,0,0,1,0,0
58,132,200,200,65,28,48,37,0,1,0,1,0,0
200,58,200,200,200,65,51,48,0,1,0,0,1,0
124,200,200,200,200,200,55,51,0,1,0,0,1,0
200,124,200,200,200,200,32,55,0,1,0,0,1,0
200,200,200,200,200,200,31,32,0,1,0,0,1,0
112,200,200,200,200,200,30,31,0,1,0,0,1,0
108,112,200,200,200,200,68,30,0,1,0,0,1,0
104,108,200,200,45,200,72,68,0,1,0,0,1,0
