front,prev_front,front_left,prev_front_left,front_right,prev_front_right,rear_right,prev_rear_right,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
91,91,200,200,200,200,200,200,0,1,0,0,1,0
91,91,200,200,200,200,200,200,0,1,0,0,1,0
88,91,200,200,200,200,200,200,0,1,0,0,1,0
84,88,200,200,200,200,200,200,0,1,0,0,1,0
81,84,84,200,200,200,200,200,0,1,0,0,1,0
77,81,81,84,200,200,200,200,0,1,0,0,1,0
73,77,76,81,200,200,200,200,0,1,0,0,1,0
70,73,72,76,200,200,200,200,0,1,0,0,1,0
67,70,69,72,200,200,200,200,0,1,0,0,1,0
63,67,65,69,200,200,42,200,0,1,0,0,1,0
60,63,61,65,200,200,47,42,1,0,0,0,1,0
57,60,59,61,200,200,200,47,1,0,0,1,0,0
55,57,200,59,200,200,200,200,1,0,0,1,0,0
52,55,200,200,54,200,200,200,0,1,0,1,0,0
50,52,200,200,51,54,200,200,0,1,0,0,1,0
48,50,200,200,49,51,200,200,0,1,0,0,1,0
43,48,200,200,45,49,200,200,1,0,0,0,1,0
41,43,66,200,41,45,200,200,1,0,0,1,0,0
40,41,200,66,38,41,200,200,1,0,0,1,0,0
39,40,200,200,37,38,200,200,1,0,0,1,0,0
39,39,59,200,34,37,200,200,1,0,0,1,0,0
200,39,200,59,34,34,200,200,1,0,0,1,0,0
200,200,200,200,32,34,200,200,1,0,0,1,0,0
200,200,200,200,32,32,200,200,1,0,0,1,0,0
200,200,200,200,32,32,200,200,1,0,0,1,0,0
200,200,200,200,35,32,37,200,0,1,0,1,0,0
200,200,200,200,35,35,37,37,0,1,0,0,1,0
200,200,200,200,34,35,59,37,0,1,0,0,1,0
200,200,200,200,33,34,37,59,0,1,0,0,1,0
200,200,200,200,32,33,38,37,0,1,0,0,1,0
200,200,200,200,32,32,37,38,1,0,0,0,1,0
200,200,200,200,34,32,37,37,1,0,0,1,0,0
200,200,200,200,37,34,33,37,0,1,0,1,0,0
200,200,200,200,37,37,32,33,0,1,0,0,1,0
200,200,200,200,37,37,33,32,0,1,0,0,1,0
200,200,200,200,37,37,33,33,0,1,0,0,1,0
200,200,200,200,36,37,34,33,0,1,0,0,1,0
200,200,200,200,37,36,34,34,0,1,0,0,1,0
200,200,200,200,37,37,34,34,0,1,0,0,1,0
200,200,200,200,36,37,35,34,0,1,0,0,1,0
200,200,200,200,37,36,35,35,0,1,0,0,1,0
200,200,200,200,38,37,35,35,0,1,0,0,1,0
200,200,200,200,38,38,35,35,0,1,0,0,1,0
200,200,200,200,38,38,35,35,0,1,0,0,1,0
200,200,200,200,38,38,36,35,0,1,0,0,1,0
200,200,200,200,38,38,35,36,0,1,0,0,1,0
200,200,200,200,39,38,37,35,0,1,0,0,1,0
200,200,200,200,38,39,36,37,0,1,0,0,1,0
200,200,200,200,40,38,37,36,0,1,0,0,1,0
200,200,200,200,40,40,37,37,0,1,0,0,1,0
200,200,200,200,40,40,37,37,0,1,0,0,1,0
200,200,200,200,40,40,37,37,0,1,0,0,1,0
200,200,200,200,40,40,37,37,0,1,0,0,1,0
200,200,200,200,39,40,37,37,0,1,0,0,1,0
200,200,200,200,40,39,37,37,0,1,0,0,1,0
200,200,200,200,42,40,37,37,0,1,0,0,1,0
200,200,200,200,41,42,38,37,0,1,0,0,1,0
200,200,200,200,41,41,39,38,0,1,0,0,1,0
200,200,200,200,40,41,39,39,0,1,0,0,1,0
200,200,200,200,40,40,38,39,0,1,0,0,1,0
