front,prev_front,front_left,prev_front_left,front_right,prev_front_right,rear_right,prev_rear_right,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
62,62,31,31,15,15,17,17,0,1,0,0,1,0
61,62,118,31,15,15,17,17,0,1,0,0,1,0
58,61,37,118,14,15,17,17,0,1,0,0,1,0
174,58,149,37,13,14,17,17,0,1,0,0,1,0
54,174,146,149,12,13,51,17,1,0,0,0,1,0
51,54,112,146,12,12,16,51,1,0,0,1,0,0
166,51,109,112,68,12,17,16,1,0,0,1,0,0
163,166,107,109,16,68,16,17,1,0,0,1,0,0
161,163,88,107,58,16,11,16,1,0,0,1,0,0
160,161,76,88,41,58,11,11,1,0,0,1,0,0
200,160,71,76,44,41,11,11,0,1,0,1,0,0
131,200,45,71,58,44,12,11,0,1,0,0,1,0
127,131,55,45,153,58,14,12,0,1,0,0,1,0
133,127,54,55,149,153,17,14,0,1,0,0,1,0
200,133,58,54,90,149,17,17,0,1,0,0,1,0
200,200,60,58,88,90,21,17,0,1,0,0,1,0
200,200,58,60,87,88,23,21,0,1,0,0,1,0
70,200,55,58,86,87,24,23,0,0,1,0,1,0
68,70,53,55,86,86,21,24,0,0,1,0,0,1
200,68,52,53,81,86,28,21,0,0,1,0,0,1
200,200,52,52,79,81,24,28,0,0,1,0,0,1
200,200,53,52,77,79,32,24,0,0,1,0,0,1
200,200,62,53,42,77,35,32,0,1,0,0,0,1ы
127,200,63,62,39,42,36,35,0,1,0,0,1,0
122,127,64,63,38,39,36,36,0,1,0,0,1,0
119,122,65,64,37,38,37,36,0,1,0,0,1,0
116,119,66,65,36,37,38,37,0,1,0,0,1,0
112,116,67,66,37,36,37,38,0,1,0,0,1,0
