front,prev_front,front_left,prev_front_left,front_right,prev_front_right,rear_right,prev_rear_right,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
51,51,64,64,37,38,43,43,0,1,0,0,1,0
51,51,61,64,54,37,43,43,0,1,0,0,1,0
49,51,61,61,50,54,44,43,0,1,0,0,1,0
46,49,58,61,49,50,34,44,1,0,0,0,1,0
43,46,58,58,50,49,33,34,1,0,0,1,0,0
41,43,57,58,43,50,32,33,1,0,0,1,0,0
40,41,56,57,41,43,30,32,1,0,0,1,0,0
52,40,87,56,38,41,31,30,1,0,0,1,0,0
49,52,84,87,36,38,31,31,1,0,0,1,0,0
48,49,82,84,35,36,33,31,1,0,0,1,0,0
46,48,81,82,34,35,35,33,1,0,0,1,0,0
79,46,78,81,34,34,38,35,1,0,0,1,0,0
75,79,78,78,36,34,41,38,0,1,0,1,0,0
72,75,150,78,38,36,44,41,1,0,0,0,1,0
69,72,132,150,38,38,49,44,0,1,0,1,0,0
66,69,129,132,39,38,50,49,0,1,0,0,1,0
63,66,128,129,41,39,37,50,0,1,0,0,1,0
60,63,127,128,69,41,38,37,0,1,0,0,1,0
