front,prev_front,front_left,prev_front_left,front_right,prev_front_right,rear_right,prev_rear_right,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
200,200,200,200,17,17,30,30,0,1,0,0,1,0
200,200,200,200,17,17,30,30,0,1,0,0,1,0
200,200,200,200,50,17,33,30,1,0,0,0,1,0
200,200,200,200,48,50,35,33,1,0,0,1,0,0
200,200,200,200,48,48,39,35,1,0,0,1,0,0
200,200,200,200,50,48,17,39,0,1,0,1,0,0
200,200,200,200,50,50,11,17,0,1,0,0,1,0
200,200,200,200,49,50,12,11,0,0,1,0,1,0
200,200,200,200,48,49,14,12,0,0,1,0,0,1
200,200,200,200,46,48,17,14,0,0,1,0,0,1
200,200,200,200,43,46,18,17,0,0,1,0,0,1
79,200,200,200,41,43,19,18,0,0,1,0,0,1
75,79,200,200,39,41,24,19,0,0,1,0,0,1
74,75,200,200,35,39,45,24,1,0,0,0,0,1
37,74,200,200,33,35,63,45,1,0,0,1,0,0
68,37,200,200,33,33,24,63,1,0,0,1,0,0
64,68,200,200,33,33,28,24,1,0,0,1,0,0
62,64,200,200,30,33,26,28,1,0,0,1,0,0
60,62,200,200,30,30,27,26,1,0,0,1,0,0
59,60,200,200,31,30,30,27,1,0,0,1,0,0
200,59,200,200,33,31,35,30,1,0,0,1,0,0
200,200,200,200,37,33,34,35,0,1,0,1,0,0
200,200,200,200,37,37,53,34,0,1,0,0,1,0
200,200,200,200,39,37,33,53,0,1,0,0,1,0
200,200,200,200,37,39,34,33,0,1,0,0,1,0
200,200,200,200,38,37,34,34,0,1,0,0,1,0
200,200,200,200,38,38,34,34,0,1,0,0,1,0
200,200,200,200,37,38,34,34,0,1,0,0,1,0
200,200,200,200,38,37,35,34,0,1,0,0,1,0
200,200,200,200,37,38,35,35,0,1,0,0,1,0
200,200,200,200,37,37,35,35,0,1,0,0,1,0
200,200,200,200,37,37,37,35,0,1,0,0,1,0
200,200,200,200,37,37,37,37,0,1,0,0,1,0
200,200,200,200,37,37,36,37,0,1,0,0,1,0
200,200,200,200,38,37,37,36,0,1,0,0,1,0
200,200,200,200,38,38,36,37,0,1,0,0,1,0
200,200,200,200,39,38,36,36,0,1,0,0,1,0
200,200,200,200,41,39,36,36,0,1,0,0,1,0
