front,prev_front,front_left,prev_front_left,front_right,prev_front_right,rear_right,prev_rear_right,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
73,73,200,200,200,200,153,153,0,1,0,0,1,0
73,73,200,200,200,200,150,153,0,1,0,0,1,0
69,73,200,200,200,200,153,150,0,1,0,0,1,0
65,69,200,200,200,200,61,153,0,1,0,0,1,0
61,65,200,200,200,200,47,61,0,1,0,0,1,0
57,61,59,200,200,200,42,47,0,1,0,0,1,0
54,57,57,59,200,200,44,42,0,1,0,0,1,0
50,54,54,57,200,200,47,44,1,0,0,0,1,0
47,50,51,54,200,200,51,47,1,0,0,1,0,0
44,47,187,51,200,200,35,51,1,0,0,1,0,0
43,44,131,187,51,200,33,35,1,0,0,1,0,0
45,43,127,131,48,51,200,33,1,0,0,1,0,0
39,45,75,127,36,48,65,200,1,0,0,1,0,0
38,39,51,75,35,36,51,65,1,0,0,1,0,0
174,38,118,51,34,35,45,51,1,0,0,1,0,0
118,174,116,118,32,34,99,45,1,0,0,1,0,0
113,118,116,116,33,32,100,99,1,0,0,1,0,0
60,113,200,116,35,33,50,100,0,1,0,1,0,0
106,60,200,200,37,35,51,50,0,1,0,0,1,0
74,106,200,200,191,37,125,51,0,1,0,0,1,0
98,74,200,200,165,191,57,125,0,1,0,0,1,0
