front,prev_front,front_left,prev_front_left,front_right,prev_front_right,rear_right,prev_rear_right,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
78,79,166,166,200,200,200,200,0,1,0,0,1,0
78,78,167,166,200,200,200,200,0,1,0,0,1,0
182,78,165,167,200,200,93,200,0,1,0,0,1,0
177,182,161,165,22,200,200,93,1,0,0,0,1,0
174,177,159,161,19,22,8,200,1,0,0,1,0,0
171,174,147,159,200,19,6,8,1,0,0,1,0,0
172,171,144,147,54,200,6,6,0,1,0,1,0,0
200,172,141,144,52,54,8,6,0,1,0,0,1,0
146,200,138,141,51,52,10,8,0,1,0,0,1,0
142,146,135,138,51,51,13,10,0,1,0,0,1,0
139,142,132,135,51,51,16,13,0,1,0,0,1,0
137,139,129,132,155,51,18,16,0,1,0,0,1,0
131,137,127,129,65,155,20,18,0,0,1,0,1,0
127,131,124,127,60,65,22,20,0,0,1,0,0,1
124,127,122,124,148,60,25,22,0,0,1,0,0,1
124,124,106,122,146,148,27,25,0,0,1,0,0,1
145,124,118,106,58,146,30,27,0,0,1,0,0,1
140,145,102,118,44,58,31,30,0,1,0,0,0,1
136,140,116,102,44,44,33,31,0,1,0,0,1,0
133,136,117,116,49,44,38,33,0,1,0,0,1,0
59,133,101,117,41,49,38,38,0,0,1,0,1,0
126,59,112,101,38,41,39,38,0,1,0,0,0,1
123,126,200,112,38,38,41,39,0,1,0,0,1,0
