front,prev_front,front_left,prev_front_left,front_right,prev_front_right,rear_right,prev_rear_right,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
57,57,97,96,11,11,72,72,0,1,0,0,1,0
58,57,98,97,10,11,72,72,0,1,0,0,1,0
57,58,98,98,9,10,73,72,1,0,0,0,1,0
52,57,195,98,7,9,75,73,1,0,0,1,0,0
50,52,194,195,8,7,78,75,1,0,0,1,0,0
47,50,192,194,9,8,37,78,1,0,0,1,0,0
48,47,200,192,9,9,35,37,1,0,0,1,0,0
49,48,94,200,11,9,45,35,1,0,0,1,0,0
77,49,91,94,13,11,16,45,1,0,0,1,0,0
78,77,82,91,37,13,11,16,1,0,0,1,0,0
180,78,78,82,37,37,9,11,0,1,0,1,0,0
178,180,76,78,40,37,10,9,0,1,0,0,1,0
176,178,77,76,41,40,10,10,0,1,0,0,1,0
173,176,73,77,33,41,12,10,0,1,0,0,1,0
170,173,71,73,42,33,12,12,0,1,0,0,1,0
143,170,70,71,37,42,13,12,0,1,0,0,1,0
164,143,69,70,59,37,16,13,0,1,0,0,1,0
135,164,67,69,58,59,17,16,0,1,0,0,1,0
133,135,65,67,56,58,17,17,0,1,0,0,1,0
129,133,64,65,55,56,19,17,0,1,0,0,1,0
153,129,62,64,53,55,21,19,0,1,0,0,1,0
150,153,61,62,51,53,22,21,0,1,0,0,1,0
147,150,59,61,51,51,16,22,0,1,0,0,1,0
145,147,58,59,51,51,24,16,0,1,0,0,1,0
141,145,57,58,51,51,26,24,0,0,1,0,1,0
138,141,56,57,51,51,22,26,0,0,1,0,0,1
135,138,56,56,49,51,30,22,0,0,1,0,0,1
131,135,58,56,46,49,35,30,0,1,0,0,0,1
128,131,66,58,44,46,35,35,0,1,0,0,1,0
125,128,66,66,43,44,38,35,0,1,0,0,1,0
122,125,66,66,40,43,40,38,0,1,0,0,1,0
