front,prev_front,front_left,prev_front_left,front_right,prev_front_right,rear_right,prev_rear_right,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
103,103,105,105,46,47,56,55,0,1,0,0,1,0
102,103,104,105,45,46,69,56,0,1,0,0,1,0
91,102,101,104,45,45,73,69,0,0,1,0,1,0
88,91,97,101,44,45,69,73,0,0,1,0,0,1
84,88,95,97,42,44,73,69,0,0,1,0,0,1
77,84,93,95,39,42,121,73,0,1,0,0,0,1
73,77,26,93,36,39,44,121,0,1,0,0,1,0
70,73,26,26,34,36,45,44,1,0,0,0,1,0
67,70,88,26,33,34,79,45,1,0,0,1,0,0
65,67,86,88,32,33,58,79,1,0,0,1,0,0
65,65,83,86,32,32,52,58,1,0,0,1,0,0
68,65,82,83,32,32,52,52,1,0,0,1,0,0
66,68,81,82,34,32,52,52,0,1,0,1,0,0
66,66,199,81,34,34,54,52,0,1,0,0,1,0
73,66,76,199,33,34,56,54,0,1,0,0,1,0
60,73,73,76,32,33,58,56,0,1,0,0,1,0
58,60,71,73,32,32,58,58,0,1,0,0,1,0
58,58,67,71,30,32,56,58,0,1,0,0,1,0
63,58,64,67,30,30,58,56,0,1,0,0,1,0
59,63,61,64,30,30,60,58,1,0,0,0,1,0
57,59,58,61,30,30,60,60,0,1,0,1,0,0
55,57,200,58,31,30,64,60,0,1,0,0,1,0
51,55,81,200,31,31,65,64,0,1,0,0,1,0
48,51,80,81,31,31,35,65,1,0,0,0,1,0
47,48,78,80,32,31,35,35,0,1,0,1,0,0
43,47,77,78,34,32,31,35,0,1,0,0,1,0
40,43,76,77,37,34,31,31,0,1,0,0,1,0
37,40,73,76,38,37,32,31,1,0,0,0,1,0
35,37,70,73,37,38,31,32,1,0,0,1,0,0
33,35,68,70,36,37,30,31,1,0,0,1,0,0
31,33,200,68,33,36,30,30,1,0,0,1,0,0
31,31,200,200,30,33,30,30,1,0,0,1,0,0
30,31,200,200,27,30,30,30,1,0,0,1,0,0
200,30,200,200,26,27,31,30,1,0,0,1,0,0
57,200,200,200,24,26,33,31,1,0,0,1,0,0
57,57,139,200,23,24,35,33,1,0,0,1,0,0
200,57,200,139,24,23,38,35,1,0,0,1,0,0
200,200,200,200,24,24,41,38,1,0,0,1,0,0
200,200,200,200,28,24,44,41,1,0,0,1,0,0
138,200,200,200,200,28,52,44,1,0,0,1,0,0
128,138,200,200,45,200,25,52,1,0,0,1,0,0
125,128,52,200,43,45,24,25,0,1,0,1,0,0
123,125,51,52,152,43,25,24,0,1,0,0,1,0
119,123,52,51,73,152,25,25,0,1,0,0,1,0
146,119,60,52,147,73,27,25,0,1,0,0,1,0
200,146,200,60,200,147,29,27,0,0,1,0,1,0
200,200,200,200,64,200,30,29,0,1,0,0,0,1
200,200,200,200,38,64,30,30,0,1,0,0,1,0
112,200,200,200,58,38,31,30,0,1,0,0,1,0
111,112,200,200,37,58,31,31,0,1,0,0,1,0
111,111,200,200,37,37,32,31,0,1,0,0,1,0
105,111,200,200,37,37,33,32,0,1,0,0,1,0
106,105,200,200,36,37,33,33,0,1,0,0,1,0
92,106,200,200,37,36,33,33,0,1,0,0,1,0
119,92,200,200,37,37,34,33,0,1,0,0,1,0
129,119,200,200,37,37,34,34,0,1,0,0,1,0
124,129,200,200,37,37,35,34,0,1,0,0,1,0
108,124,200,200,37,37,35,35,0,1,0,0,1,0
83,108,200,200,37,37,36,35,0,1,0,0,1,0
