front,prev_front,front_left,prev_front_left,front_right,prev_front_right,rear_right,prev_rear_right,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
54,54,57,57,33,34,79,77,0,1,0,0,1,0
54,54,56,57,34,33,76,79,0,1,0,0,1,0
51,54,53,56,34,34,77,76,0,1,0,0,1,0
48,51,51,53,34,34,79,77,0,1,0,0,1,0
45,48,48,51,32,34,80,79,1,0,0,0,1,0
43,45,47,48,36,32,32,80,1,0,0,1,0,0
40,43,44,47,35,36,31,32,1,0,0,1,0,0
41,40,58,44,34,35,30,31,1,0,0,1,0,0
40,41,74,58,34,34,30,30,1,0,0,1,0,0
38,40,80,74,36,34,30,30,1,0,0,1,0,0
37,38,82,80,34,36,31,30,1,0,0,1,0,0
34,37,80,82,33,34,34,31,1,0,0,1,0,0
63,34,78,80,32,33,35,34,1,0,0,1,0,0
69,63,76,78,28,32,35,35,1,0,0,1,0,0
68,69,74,76,27,28,35,35,0,1,0,1,0,0
67,68,73,74,26,27,36,35,0,1,0,0,1,0
67,67,83,73,29,26,39,36,0,1,0,0,1,0
60,67,78,83,25,29,36,39,0,1,0,0,1,0
