front,prev_front,front_left,prev_front_left,front_right,prev_front_right,rear_right,prev_rear_right,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
53,53,58,58,31,31,30,30,0,1,0,0,1,0
53,53,79,58,31,31,30,30,0,1,0,0,1,0
53,53,82,79,58,31,29,30,0,1,0,0,1,0
52,53,80,82,55,58,28,29,0,1,0,0,1,0
50,52,73,80,52,55,28,28,0,1,0,0,1,0
47,50,77,73,51,52,29,28,0,1,0,0,1,0
45,47,74,77,54,51,30,29,1,0,0,0,1,0
43,45,72,74,52,54,30,30,1,0,0,1,0,0
40,43,65,72,41,52,29,30,1,0,0,1,0,0
40,40,65,65,39,41,30,29,1,0,0,1,0,0
41,40,63,65,37,39,31,30,1,0,0,1,0,0
64,41,80,63,36,37,30,31,1,0,0,1,0,0
58,64,72,80,34,36,32,30,1,0,0,1,0,0
59,58,77,72,34,34,34,32,1,0,0,1,0,0
58,59,75,77,34,34,35,34,1,0,0,1,0,0
56,58,72,75,34,34,37,35,1,0,0,1,0,0
56,56,71,72,34,34,39,37,1,0,0,1,0,0
70,56,69,71,36,34,45,39,0,1,0,1,0,0
67,70,66,69,37,36,48,45,0,1,0,0,1,0
64,67,81,66,36,37,51,48,0,1,0,0,1,0
