front,prev_front,front_left,prev_front_left,front_right,prev_front_right,rear_right,prev_rear_right,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
61,61,59,59,200,200,72,58,0,1,0,0,1,0
61,61,58,59,200,200,72,72,0,1,0,0,1,0
59,61,56,58,200,200,78,72,0,1,0,0,1,0
57,59,54,56,200,200,81,78,0,1,0,0,1,0
55,57,51,54,200,200,85,81,1,0,0,0,1,0
52,55,49,51,200,200,82,85,1,0,0,1,0,0
50,52,47,49,200,200,93,82,1,0,0,1,0,0
47,50,45,47,200,200,200,93,1,0,0,1,0,0
43,47,43,45,200,200,200,200,1,0,0,1,0,0
39,43,42,43,200,200,200,200,1,0,0,1,0,0
37,39,79,42,51,200,200,200,1,0,0,1,0,0
34,37,77,79,49,51,200,200,1,0,0,1,0,0
32,34,74,77,51,49,200,200,1,0,0,1,0,0
32,32,71,74,30,51,200,200,1,0,0,1,0,0
80,32,69,71,28,30,200,200,1,0,0,1,0,0
76,80,66,69,26,28,200,200,1,0,0,1,0,0
67,76,64,66,25,26,200,200,1,0,0,1,0,0
63,67,61,64,24,25,200,200,1,0,0,1,0,0
59,63,59,61,24,24,51,200,1,0,0,1,0,0
56,59,58,59,27,24,51,51,1,0,0,1,0,0
53,56,200,58,30,27,81,51,0,1,0,1,0,0
51,53,200,200,59,30,58,81,0,1,0,0,1,0
47,51,200,200,31,59,78,58,0,1,0,0,1,0
45,47,200,200,30,31,88,78,1,0,0,0,1,0
42,45,200,200,52,30,77,88,1,0,0,1,0,0
40,42,200,200,42,52,27,77,1,0,0,1,0,0
37,40,200,200,38,42,27,27,1,0,0,1,0,0
37,37,200,200,36,38,27,27,1,0,0,1,0,0
200,37,200,200,34,36,30,27,1,0,0,1,0,0
200,200,200,200,32,34,30,30,1,0,0,1,0,0
200,200,200,200,31,32,32,30,1,0,0,1,0,0
74,200,200,200,31,31,35,32,1,0,0,1,0,0
200,74,200,200,33,31,38,35,0,1,0,1,0,0
200,200,200,200,33,33,37,38,0,1,0,0,1,0
200,200,200,200,34,33,39,37,0,1,0,0,1,0
200,200,200,200,34,34,37,39,0,1,0,0,1,0
200,200,200,200,34,34,58,37,0,1,0,0,1,0
200,200,200,200,34,34,58,58,0,1,0,0,1,0
200,200,200,200,35,34,34,58,0,1,0,0,1,0
200,200,200,200,34,35,34,34,0,1,0,0,1,0
200,200,200,200,35,34,34,34,0,1,0,0,1,0
200,200,200,200,34,35,34,34,0,1,0,0,1,0
200,200,200,200,36,34,33,34,0,1,0,0,1,0
200,200,200,200,36,36,34,33,0,1,0,0,1,0
200,200,200,200,36,36,33,34,0,1,0,0,1,0
200,200,200,200,37,36,34,33,0,1,0,0,1,0
