front,prev_front,front_left,prev_front_left,front_right,prev_front_right,rear_right,prev_rear_right,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
102,103,120,120,30,30,70,69,0,1,0,0,1,0
102,102,119,120,30,30,72,70,0,1,0,0,1,0
99,102,118,119,30,30,32,72,0,1,0,0,1,0
96,99,117,118,30,30,108,32,0,1,0,0,1,0
93,96,116,117,29,30,33,108,0,1,0,0,1,0
89,93,116,116,26,29,35,33,0,1,0,0,1,0
86,89,89,116,28,26,36,35,0,1,0,0,1,0
83,86,85,89,25,28,37,36,0,1,0,0,1,0
79,83,83,85,27,25,39,37,0,1,0,0,1,0
76,79,78,83,26,27,41,39,0,1,0,0,1,0
73,76,75,78,129,26,39,41,0,1,0,0,1,0
70,73,71,75,200,129,45,39,0,1,0,0,1,0
67,70,67,71,200,200,46,45,0,1,0,0,1,0
63,67,64,67,200,200,50,46,0,1,0,0,1,0
60,63,60,64,200,200,51,50,0,1,0,0,1,0
57,60,57,60,200,200,50,51,0,1,0,0,1,0
53,57,54,57,200,200,51,50,0,1,0,0,1,0
50,53,51,54,200,200,55,51,0,0,1,0,1,0
47,50,48,51,200,200,57,55,0,0,1,0,0,1
46,47,45,48,200,200,58,57,0,0,1,0,0,1
46,46,43,45,122,200,65,58,0,0,1,0,0,1
46,46,40,43,76,122,65,65,0,0,1,0,0,1
200,46,40,40,72,76,71,65,0,1,0,0,0,1
200,200,39,40,67,72,72,71,0,1,0,0,1,0
200,200,39,39,68,67,73,72,0,1,0,0,1,0
200,200,60,39,112,68,73,73,0,1,0,0,1,0
200,200,58,60,107,112,75,73,0,0,1,0,1,0
200,200,59,58,58,107,76,75,0,1,0,0,0,1
200,200,59,59,58,58,77,76,0,1,0,0,1,0
200,200,66,59,103,58,38,77,0,0,1,0,1,0
200,200,67,66,37,103,81,38,0,1,0,0,0,1
200,200,69,67,35,37,39,81,0,1,0,0,1,0
200,200,69,69,34,35,38,39,0,1,0,0,1,0
200,200,70,69,34,34,38,38,0,1,0,0,1,0
200,200,70,70,33,34,38,38,0,1,0,0,1,0

