front,prev_front,front_left,prev_front_left,front_right,prev_front_right,rear_right,prev_rear_right,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
59,59,64,64,23,23,23,23,0,1,0,0,1,1
58,59,94,64,28,23,23,23,0,1,0,0,1,0
57,58,91,94,22,28,22,23,0,1,0,0,1,0
55,57,60,91,23,22,22,22,0,1,0,0,1,0
53,55,88,60,23,23,22,22,0,1,0,0,1,0
50,53,58,88,23,23,22,22,0,1,0,0,1,0
48,50,84,58,22,23,23,22,0,1,0,0,1,0
45,48,70,84,50,22,24,23,1,0,0,0,1,0
42,45,63,70,47,50,23,24,1,0,0,1,0,0
39,42,61,63,27,47,21,23,1,0,0,1,0,0
38,39,78,61,44,27,21,21,1,0,0,1,0,0
37,38,76,78,44,44,20,21,1,0,0,1,0,0
36,37,75,76,42,44,19,20,1,0,0,1,0,0
36,36,72,75,42,42,21,19,1,0,0,1,0,0
73,36,70,72,32,42,20,21,1,0,0,1,0,0
51,73,68,70,30,32,21,20,1,0,0,1,0,0
58,51,104,68,29,30,23,21,1,0,0,1,0,0
64,58,88,104,28,29,23,23,1,0,0,1,0,0
62,64,86,88,27,28,25,23,1,0,0,1,0,0
60,62,84,86,28,27,28,25,1,0,0,1,0,0
59,60,82,84,29,28,30,28,0,1,0,1,0,0
57,59,79,82,28,29,43,30,1,0,0,0,1,0
54,57,76,79,27,28,37,43,1,0,0,1,0,0
56,54,76,76,28,27,45,37,1,0,0,1,0,0
51,56,76,76,30,28,47,45,0,1,0,1,0,0
51,51,108,76,30,30,48,47,0,1,0,0,1,0
47,51,107,108,30,30,47,48,0,1,0,0,1,0
43,47,70,107,28,30,49,47,0,1,0,0,1,0
42,43,78,70,31,28,51,49,0,1,0,0,1,0
