front,prev_front,front_left,prev_front_left,front_right,prev_front_right,rear_right,prev_rear_right,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
200,200,200,200,200,200,118,119,0,1,0,0,1,0
200,200,200,200,200,200,119,118,0,1,0,0,1,0
200,200,200,200,45,200,70,119,0,1,0,0,1,0
200,200,200,200,200,45,44,70,0,1,0,0,1,0
200,200,200,200,200,200,58,44,0,1,0,0,1,0
200,200,200,200,200,200,104,58,0,1,0,0,1,0
200,200,200,200,200,200,52,104,0,1,0,0,1,0
200,200,200,200,200,200,52,52,0,1,0,0,1,0
200,200,200,200,200,200,70,52,0,1,0,0,1,0
200,200,200,200,46,200,69,70,0,1,0,0,1,0
200,200,200,200,44,46,37,69,0,1,0,0,1,0
200,200,200,200,200,44,37,37,0,1,0,0,1,0
200,200,200,200,44,200,38,37,0,1,0,0,1,0
200,200,200,200,200,44,37,38,0,1,0,0,1,0
200,200,200,200,200,200,39,37,0,1,0,0,1,0
200,200,200,200,200,200,40,39,0,1,0,0,1,0
200,200,200,200,200,200,40,40,0,1,0,0,1,0
200,200,90,200,47,200,41,40,0,1,0,0,1,0
200,200,83,90,47,47,42,41,0,1,0,0,1,0
200,200,82,83,51,47,43,42,0,1,0,0,1,0
200,200,80,82,200,51,42,43,0,1,0,0,1,0
200,200,57,80,49,200,44,42,0,1,0,0,1,0
200,200,77,57,50,49,43,44,0,1,0,0,1,0
200,200,78,77,51,50,44,43,0,1,0,0,1,0
200,200,76,78,49,51,44,44,0,1,0,0,1,0
200,200,89,76,49,49,45,44,0,0,1,0,1,0
200,200,91,89,51,49,45,45,0,1,0,0,0,1
200,200,89,91,47,51,47,45,0,1,0,0,1,0
200,200,89,89,47,47,48,47,0,1,0,0,1,0
200,200,115,89,48,47,48,48,0,1,0,0,1,0
200,200,123,115,47,48,47,48,0,1,0,0,1,0
200,200,120,123,47,47,47,47,0,1,0,0,1,0
138,200,134,120,47,47,48,47,0,1,0,0,1,0
200,138,200,134,46,47,47,48,0,1,0,0,1,0
200,200,200,200,47,46,49,47,0,1,0,0,1,0
135,200,135,200,47,47,48,49,0,1,0,0,1,0
200,135,200,135,46,47,46,48,0,1,0,0,1,0
200,200,200,200,45,46,47,46,0,1,0,0,1,0
188,200,200,200,46,45,47,47,0,1,0,0,1,0
200,188,200,200,46,46,47,47,0,1,0,0,1,0
200,200,200,200,46,46,46,47,0,1,0,0,1,0
200,200,200,200,46,46,46,46,0,1,0,0,1,0
198,200,200,200,44,46,46,46,0,1,0,0,1,0
200,198,200,200,45,44,48,46,0,1,0,0,1,0
200,200,200,200,45,45,47,48,0,1,0,0,1,0
200,200,200,200,45,45,48,47,0,1,0,0,1,0
200,200,200,200,44,45,46,48,0,1,0,0,1,0
200,200,200,200,45,44,46,46,0,1,0,0,1,0
200,200,200,200,44,45,47,46,0,1,0,0,1,0
200,200,200,200,45,44,45,47,0,1,0,0,1,0
200,200,200,200,44,45,45,45,0,1,0,0,1,0
200,200,200,200,43,44,46,45,0,1,0,0,1,0
200,200,200,200,43,43,44,46,0,1,0,0,1,0
200,200,200,200,44,43,44,44,0,1,0,0,1,0
200,200,200,200,43,44,44,44,0,1,0,0,1,0
200,200,200,200,43,43,44,44,0,1,0,0,1,0
200,200,200,200,42,43,44,44,0,1,0,0,1,0
200,200,200,200,42,42,45,44,0,1,0,0,1,0
200,200,200,200,45,42,43,45,0,1,0,0,1,0
200,200,200,200,43,45,43,43,0,1,0,0,1,0
200,200,200,200,43,43,42,43,0,1,0,0,1,0
200,200,200,200,43,43,42,42,0,1,0,0,1,0
200,200,200,200,44,43,43,42,0,1,0,0,1,0
200,200,200,200,43,44,44,43,0,1,0,0,1,0
200,200,200,200,44,43,43,44,0,1,0,0,1,0
194,200,200,200,43,44,44,43,0,1,0,0,1,0
184,194,200,200,44,43,43,44,0,1,0,0,1,0
182,184,200,200,44,44,42,43,0,1,0,0,1,0
178,182,200,200,44,44,44,42,0,1,0,0,1,0
177,178,175,200,45,44,43,44,0,1,0,0,1,0
176,177,200,175,45,45,43,43,0,1,0,0,1,0
177,176,200,200,46,45,42,43,0,1,0,0,1,0
171,177,200,200,44,46,42,42,0,1,0,0,1,0
163,171,200,200,45,44,43,42,0,0,1,0,1,0
166,163,200,200,44,45,45,43,0,1,0,0,0,1
200,166,200,200,42,44,46,45,0,1,0,0,1,0
200,200,200,200,44,42,46,46,0,1,0,0,1,0
200,200,160,200,44,44,58,46,0,1,0,0,1,0
200,200,149,160,43,44,124,58,0,1,0,0,1,0
200,200,150,149,43,43,44,124,0,1,0,0,1,0
200,200,138,150,44,43,200,44,0,1,0,0,1,0
200,200,127,138,42,44,200,200,0,1,0,0,1,0
200,200,128,127,41,42,118,200,0,1,0,0,1,0
200,200,128,128,41,41,117,118,0,1,0,0,1,0
200,200,119,128,43,41,117,117,0,1,0,0,1,0
200,200,116,119,41,43,43,117,0,1,0,0,1,0
200,200,114,116,41,41,45,43,0,1,0,0,1,0
200,200,111,114,40,41,43,45,0,1,0,0,1,0
200,200,104,111,40,40,44,43,0,1,0,0,1,0
200,200,114,104,40,40,42,44,0,1,0,0,1,0
200,200,164,114,39,40,43,42,0,1,0,0,1,0
200,200,187,164,41,39,43,43,0,1,0,0,1,0
200,200,184,187,40,41,42,43,0,1,0,0,1,0
200,200,200,184,39,40,41,42,0,1,0,0,1,0
200,200,200,200,39,39,56,41,0,1,0,0,1,0
200,200,200,200,38,39,40,56,0,1,0,0,1,0
200,200,200,200,44,38,59,40,0,1,0,0,1,0
200,200,200,200,43,44,40,59,0,1,0,0,1,0
200,200,200,200,43,43,41,40,0,1,0,0,1,0
200,200,200,200,43,43,40,41,0,1,0,0,1,0
200,200,200,200,44,43,40,40,0,1,0,0,1,0
200,200,200,200,42,44,51,40,0,1,0,0,1,0
200,200,200,200,43,42,51,51,0,1,0,0,1,0
200,200,200,200,43,43,44,51,0,1,0,0,1,0
200,200,197,200,43,43,42,44,0,1,0,0,1,0
200,200,191,197,42,43,85,42,0,1,0,0,1,0
200,200,200,191,42,42,47,85,0,1,0,0,1,0
197,200,200,200,43,42,47,47,0,1,0,0,1,0
73,197,166,200,42,43,44,47,0,0,1,0,1,0
191,73,200,166,41,42,43,44,0,1,0,0,0,1
187,191,200,200,41,41,48,43,0,1,0,0,1,0
184,187,200,200,39,41,51,48,0,1,0,0,1,0
180,184,200,200,38,39,52,51,0,1,0,0,1,0
177,180,200,200,37,38,54,52,0,1,0,0,1,0
174,177,200,200,36,37,55,54,0,1,0,0,1,0
170,174,200,200,36,36,57,55,0,1,0,0,1,0
167,170,200,200,35,36,59,57,0,1,0,0,1,0
163,167,200,200,34,35,60,59,0,1,0,0,1,0
160,163,200,200,35,34,62,60,0,1,0,0,1,0
157,160,200,200,34,35,65,62,0,1,0,0,1,0
153,157,200,200,33,34,68,65,0,1,0,0,1,0
150,153,200,200,33,33,71,68,0,1,0,0,1,0
146,150,200,200,33,33,73,71,0,1,0,0,1,0
