front,prev_front,front_left,prev_front_left,front_right,prev_front_right,rear_right,prev_rear_right,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
85,85,176,200,83,83,9,9,0,1,0,0,1,0
107,85,200,176,83,83,9,9,0,1,0,0,1,0
82,107,167,200,79,83,11,9,0,1,0,0,1,0
78,82,197,167,76,79,13,11,1,0,0,0,1,0
75,78,200,197,73,76,13,13,1,0,0,1,0,0
95,75,200,200,67,73,11,13,1,0,0,1,0,0
93,95,200,200,65,67,11,11,1,0,0,1,0,0
93,93,68,200,65,65,12,11,1,0,0,1,0,0
200,93,66,68,63,65,14,12,1,0,0,1,0,0
200,200,116,66,70,63,15,14,0,1,0,1,0,0
200,200,102,116,72,70,17,15,0,0,1,0,1,0
200,200,59,102,69,72,21,17,0,0,1,0,0,1
200,200,58,59,66,69,23,21,0,0,1,0,0,1
83,200,106,58,63,66,24,23,0,0,1,0,0,1
78,83,58,106,60,63,26,24,0,0,1,0,0,1
74,78,200,58,59,60,28,26,0,1,0,0,0,1
70,74,200,200,51,59,30,28,0,1,0,0,1,0
67,70,200,200,54,51,32,30,0,1,0,0,1,0
64,67,200,200,51,54,32,32,0,1,0,0,1,0
61,64,200,200,50,51,34,32,0,1,0,0,1,0
58,61,200,200,36,50,61,34,0,1,0,0,1,0
55,58,83,200,37,36,35,61,0,1,0,0,1,0
52,55,80,83,36,37,73,35,0,1,0,0,1,0
48,52,77,80,34,36,58,73,1,0,0,0,1,0
46,48,74,77,43,34,39,58,1,0,0,1,0,0
43,46,73,74,43,43,33,39,1,0,0,1,0,0
42,43,72,73,42,43,32,33,1,0,0,1,0,0
41,42,172,72,40,42,32,32,1,0,0,1,0,0
39,41,149,172,39,40,32,32,1,0,0,1,0,0
65,39,124,149,36,39,33,32,1,0,0,1,0,0
61,65,121,124,35,36,35,33,1,0,0,1,0,0
59,61,122,121,34,35,37,35,1,0,0,1,0,0
134,59,140,122,34,34,39,37,1,0,0,1,0,0
127,134,136,140,34,34,42,39,1,0,0,1,0,0
119,127,200,136,35,34,47,42,1,0,0,1,0,0
119,119,200,200,36,35,38,47,0,1,0,1,0,0
115,119,200,200,38,36,36,38,0,1,0,0,1,0
118,115,200,200,38,38,37,36,0,1,0,0,1,0
111,118,200,200,38,38,38,37,0,1,0,0,1,0
200,111,200,200,39,38,37,38,0,1,0,0,1,0
114,200,200,200,41,39,37,37,0,1,0,0,1,0
200,114,200,200,42,41,37,37,0,1,0,0,1,0
137,200,200,200,41,42,37,37,0,1,0,0,1,0
132,137,200,200,41,41,38,37,0,1,0,0,1,0
118,132,200,200,43,41,37,38,0,1,0,0,1,0
94,118,200,200,44,43,39,37,0,1,0,0,1,0
77,94,200,200,43,44,38,39,0,1,0,0,1,0
72,77,200,200,46,43,39,38,0,1,0,0,1,0
