front,prev_front,front_left,prev_front_left,front_right,prev_front_right,rear_right,prev_rear_right,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
90,90,200,200,70,69,65,65,0,1,0,0,1,0
90,90,200,200,70,70,64,65,0,1,0,0,1,0
89,90,200,200,72,70,64,64,0,1,0,0,1,0
86,89,200,200,72,72,65,64,0,1,0,0,1,0
83,86,200,200,72,72,66,65,0,1,0,0,1,0
80,83,200,200,82,72,66,66,0,1,0,0,1,0
76,80,200,200,74,82,67,66,0,1,0,0,1,0
73,76,200,200,75,74,68,67,0,1,0,0,1,0
69,73,200,200,76,75,69,68,0,1,0,0,1,0
67,69,200,200,80,76,69,69,0,1,0,0,1,0
63,67,200,200,85,80,33,69,0,1,0,0,1,0
60,63,200,200,75,85,23,33,0,1,0,0,1,0
57,60,200,200,76,75,28,23,0,1,0,0,1,0
54,57,200,200,77,76,33,28,0,1,0,0,1,0
51,54,200,200,78,77,37,33,0,1,0,0,1,0
48,51,200,200,78,78,37,37,0,1,0,0,1,0
45,48,73,200,79,78,73,37,1,0,0,0,1,0
41,45,68,73,58,79,74,73,1,0,0,1,0,0
39,41,200,68,40,58,73,74,1,0,0,1,0,0
38,39,133,200,36,40,73,73,1,0,0,1,0,0
39,38,125,133,36,36,74,73,1,0,0,1,0,0
60,39,106,125,34,36,75,74,1,0,0,1,0,0
57,60,90,106,33,34,77,75,1,0,0,1,0,0
200,57,86,90,32,33,79,77,1,0,0,1,0,0
200,200,84,86,32,32,82,79,1,0,0,1,0,0
200,200,81,84,33,32,85,82,1,0,0,1,0,0
200,200,200,81,34,33,95,85,0,1,0,1,0,0
79,200,200,200,35,34,37,95,0,1,0,0,1,0
200,79,95,200,34,35,37,37,0,1,0,0,1,0
200,200,200,95,34,34,37,37,0,1,0,0,1,0
200,200,78,200,34,34,38,37,0,1,0,0,1,0
200,200,85,78,33,34,36,38,0,1,0,0,1,0
200,200,86,85,33,33,37,36,0,1,0,0,1,0
200,200,81,86,33,33,58,37,0,1,0,0,1,0
