front,prev_front,front_left,prev_front_left,front_right,prev_front_right,rear_right,prev_rear_right,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
59,59,64,67,89,89,90,90,0,1,0,0,1,0
59,59,200,64,89,89,88,90,0,1,0,0,1,0
56,59,200,200,89,89,85,88,0,1,0,0,1,0
53,56,58,200,89,89,87,85,0,1,0,0,1,0
50,53,200,58,88,89,90,87,1,0,0,0,1,0
46,50,81,200,89,88,88,90,1,0,0,1,0,0
44,46,79,81,93,89,87,88,1,0,0,1,0,0
42,44,188,79,44,93,86,87,1,0,0,1,0,0
41,42,184,188,40,44,86,86,1,0,0,1,0,0
41,41,182,184,37,40,87,86,1,0,0,1,0,0
72,41,179,182,36,37,88,87,1,0,0,1,0,0
72,72,176,179,35,36,90,88,1,0,0,1,0,0
69,72,174,176,35,35,93,90,1,0,0,1,0,0
171,69,183,174,36,35,96,93,1,0,0,1,0,0
167,171,180,183,39,36,45,96,0,1,0,1,0,0
126,167,178,180,41,39,37,45,0,1,0,0,1,0
122,126,175,178,42,41,37,37,0,0,1,0,1,0
152,122,171,175,42,42,37,37,0,1,0,0,0,1
117,152,168,171,39,42,38,37,0,1,0,0,1,0
146,117,112,168,40,39,40,38,0,1,0,0,1,0
143,146,109,112,40,40,39,40,0,1,0,0,1,0
144,143,106,109,38,40,41,39,0,1,0,0,1,0
140,144,103,106,37,38,40,41,0,1,0,0,1,0

