front,prev_front,front_left,prev_front_left,front_right,prev_front_right,rear_right,prev_rear_right,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
75,75,75,75,45,44,150,150,0,1,0,0,1,0
75,75,74,75,43,45,150,150,0,1,0,0,1,0
72,75,72,74,42,43,153,150,0,1,0,0,1,0
69,72,69,72,37,42,156,153,0,1,0,0,1,0
58,69,65,69,35,37,158,156,0,1,0,0,1,0
64,58,62,65,32,35,161,158,0,1,0,0,1,0
61,64,59,62,31,32,164,161,0,1,0,0,1,0
59,61,57,59,30,31,166,164,1,0,0,0,1,0
56,59,55,57,28,30,169,166,1,0,0,1,0,0
54,56,53,55,29,28,171,169,1,0,0,1,0,0
50,54,54,53,30,29,176,171,0,1,0,1,0,0
49,50,200,54,30,30,180,176,0,1,0,0,1,0
46,49,200,200,30,30,38,180,0,1,0,0,1,0
43,46,200,200,28,30,184,38,1,0,0,0,1,0
38,43,58,200,30,28,189,184,1,0,0,1,0,0
36,38,200,58,30,30,33,189,1,0,0,1,0,0
33,36,200,200,32,30,30,33,1,0,0,1,0,0
31,33,200,200,33,32,28,30,1,0,0,1,0,0
30,31,200,200,30,33,27,28,1,0,0,1,0,0
30,30,200,200,28,30,28,27,1,0,0,1,0,0
80,30,200,200,26,28,29,28,1,0,0,1,0,0
78,80,200,200,25,26,29,29,1,0,0,1,0,0
200,78,200,200,29,25,32,29,1,0,0,1,0,0
200,200,200,200,58,29,34,32,0,1,0,1,0,0
200,200,200,200,64,58,39,34,0,1,0,0,1,0
200,200,200,200,63,64,42,39,0,1,0,0,1,0
200,200,200,200,51,63,39,42,0,1,0,0,1,0
200,200,200,200,51,51,49,39,0,1,0,0,1,0
200,200,200,200,59,51,51,49,0,0,1,0,1,0
200,200,200,200,57,59,45,51,0,0,1,0,0,1
200,200,200,200,54,57,38,45,0,0,1,0,0,1
200,200,200,200,51,54,40,38,0,0,1,0,0,1
200,200,200,200,49,51,59,40,0,1,0,0,0,1
48,200,200,200,46,49,61,59,0,1,0,0,1,0
45,48,200,200,44,46,46,61,0,1,0,0,1,0
42,45,200,200,41,44,63,46,0,1,0,0,1,0
39,42,200,200,39,41,65,63,1,0,0,0,1,0
36,39,200,200,36,39,66,65,1,0,0,1,0,0
38,36,200,200,34,36,66,66,1,0,0,1,0,0
64,38,200,200,37,34,27,66,1,0,0,1,0,0
62,64,200,200,31,37,27,27,1,0,0,1,0,0
59,62,200,200,31,31,30,27,1,0,0,1,0,0
57,59,200,200,30,31,30,30,1,0,0,1,0,0
200,57,200,200,31,30,35,30,0,1,0,1,0,0
200,200,200,200,32,31,38,35,0,1,0,0,1,0
200,200,200,200,33,32,37,38,0,1,0,0,1,0
200,200,200,200,32,33,57,37,1,0,0,0,1,0
200,200,200,200,46,32,58,57,0,1,0,1,0,0
200,200,200,200,36,46,37,58,0,1,0,0,1,0
200,200,200,200,37,36,38,37,0,1,0,0,1,0
200,200,200,200,40,37,33,38,0,1,0,0,1,0
200,200,200,200,200,40,42,33,0,1,0,0,1,0
200,200,200,200,37,200,35,42,0,1,0,0,1,0
200,200,200,200,36,37,37,35,0,1,0,0,1,0
