front,prev_front,front_left,prev_front_left,front_right,prev_front_right,rear_right,prev_rear_right,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
56,56,61,60,11,11,200,200,0,1,0,0,1,0
56,56,58,61,10,11,200,200,0,1,0,0,1,0
54,56,58,58,9,10,200,200,0,1,0,0,1,0
52,54,53,58,8,9,200,200,1,0,0,0,1,0
50,52,58,53,7,8,200,200,1,0,0,1,0,0
49,50,200,58,55,7,89,200,1,0,0,1,0,0
42,49,200,200,53,55,7,89,0,1,0,1,0,0
40,42,200,200,20,53,6,7,0,1,0,0,1,0
37,40,200,200,43,20,7,6,1,0,0,0,1,0
34,37,200,200,36,43,9,7,1,0,0,1,0,0
33,34,200,200,32,36,8,9,1,0,0,1,0,0
60,33,200,200,30,32,8,8,1,0,0,1,0,0
200,60,200,200,28,30,10,8,1,0,0,1,0,0
200,200,200,200,27,28,12,10,1,0,0,1,0,0
200,200,200,200,27,27,16,12,1,0,0,1,0,0
200,200,200,200,29,27,18,16,0,1,0,1,0,0
200,200,63,200,27,29,22,18,0,1,0,0,1,0
200,200,200,63,28,27,43,22,0,1,0,0,1,0
200,200,200,200,28,28,30,43,0,1,0,0,1,0
200,200,200,200,66,28,31,30,1,0,0,0,1,0
200,200,200,200,66,66,35,31,1,0,0,1,0,0
200,200,200,200,66,66,37,35,0,1,0,1,0,0
200,200,200,200,67,66,29,37,0,1,0,0,1,0
200,200,200,200,67,67,28,29,0,1,0,0,1,0
200,200,200,200,65,67,40,28,0,0,1,0,1,0
200,200,200,200,63,65,30,40,0,0,1,0,0,1
200,200,200,200,51,63,51,30,0,0,1,0,0,1
200,200,200,200,58,51,54,51,0,0,1,0,0,1
200,200,64,200,55,58,56,54,0,1,0,0,0,1
200,200,63,64,52,55,58,56,0,1,0,0,1,0
85,200,200,63,51,52,44,58,0,1,0,0,1,0
51,85,200,200,48,51,62,44,0,1,0,0,1,0
49,51,58,200,46,48,47,62,0,1,0,0,1,0
47,49,58,58,43,46,46,47,0,1,0,0,1,0
44,47,200,58,41,43,67,46,1,0,0,0,1,0
42,44,200,200,38,41,32,67,1,0,0,1,0,0
66,42,200,200,37,38,31,32,1,0,0,1,0,0
63,66,200,200,35,37,30,31,1,0,0,1,0,0
61,63,200,200,36,35,31,30,0,1,0,1,0,0
59,61,200,200,35,36,33,31,0,1,0,0,1,0
57,59,200,200,34,35,36,33,0,1,0,0,1,0
57,57,200,200,32,34,38,36,1,0,0,0,1,0
51,57,200,200,32,32,41,38,1,0,0,1,0,0
200,51,200,200,32,32,45,41,1,0,0,1,0,0
200,200,200,200,34,32,38,45,1,0,0,1,0,0
200,200,200,200,38,34,36,38,0,1,0,1,0,0
200,200,200,200,44,38,34,36,0,1,0,0,1,0
200,200,200,200,42,44,34,34,0,1,0,0,1,0
200,200,200,200,200,42,34,34,0,1,0,0,1,0
200,200,200,200,40,200,34,34,0,1,0,0,1,0
