front,prev_front,front_left,prev_front_left,front_right,prev_front_right,rear_right,prev_rear_right,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
105,105,84,85,76,76,74,74,0,1,0,0,1,0
105,105,85,84,75,76,74,74,0,1,0,0,1,0
103,105,200,85,74,75,76,74,0,1,0,0,1,0
100,103,200,200,73,74,76,76,0,1,0,0,1,0
96,100,99,200,72,73,76,76,0,1,0,0,1,0
94,96,97,99,71,72,76,76,0,1,0,0,1,0
91,94,93,97,71,71,93,76,0,1,0,0,1,0
89,91,90,93,69,71,139,93,0,1,0,0,1,0
86,89,87,90,32,69,142,139,0,1,0,0,1,0
83,86,84,87,67,32,143,142,0,1,0,0,1,0
80,83,80,84,66,67,145,143,0,1,0,0,1,0
77,80,77,80,65,66,147,145,1,0,0,0,1,0
74,77,75,77,65,65,88,147,0,1,0,1,0,0
71,74,73,75,65,65,72,88,0,1,0,0,1,0
64,71,70,73,64,65,71,72,0,1,0,0,1,0
59,64,67,70,63,64,69,71,1,0,0,0,1,0
58,59,70,67,63,63,68,69,1,0,0,1,0,0
57,58,200,70,64,63,67,68,1,0,0,1,0,0
58,57,180,200,66,64,66,67,0,1,0,1,0,0
56,58,177,180,67,66,64,66,0,1,0,0,1,0
53,56,182,177,66,67,64,64,0,1,0,0,1,0
50,53,173,182,67,66,65,64,0,1,0,0,1,0
47,50,200,173,66,67,66,65,1,0,0,0,1,0
45,47,200,200,67,66,65,66,1,0,0,1,0,0
43,45,200,200,58,67,64,65,1,0,0,1,0,0
42,43,200,200,42,58,63,64,1,0,0,1,0,0
40,42,200,200,38,42,63,63,1,0,0,1,0,0
42,40,200,200,38,38,41,63,1,0,0,1,0,0
200,42,149,200,35,38,66,41,1,0,0,1,0,0
66,200,144,149,34,35,68,66,1,0,0,1,0,0
200,66,120,144,34,34,70,68,1,0,0,1,0,0
200,200,111,120,35,34,73,70,1,0,0,1,0,0
200,200,200,111,36,35,77,73,1,0,0,1,0,0
200,200,200,200,36,36,39,77,0,1,0,1,0,0
200,200,200,200,38,36,37,39,0,1,0,0,1,0
200,200,200,200,39,38,37,37,0,1,0,0,1,0
127,200,200,200,37,39,38,37,0,1,0,0,1,0
88,127,200,200,37,37,37,38,0,1,0,0,1,0
84,88,200,200,37,37,38,37,0,1,0,0,1,0
200,84,91,200,37,37,38,38,0,1,0,0,1,0
200,200,200,91,37,37,39,38,0,1,0,0,1,0
122,200,119,200,36,37,39,39,0,1,0,0,1,0
