front,prev_front,front_left,prev_front_left,front_right,prev_front_right,rear_right,prev_rear_right,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
75,75,200,200,68,68,68,68,0,1,0,0,1,0
74,75,200,200,67,68,69,68,0,1,0,0,1,0
72,74,200,200,67,67,69,69,0,1,0,0,1,0
68,72,200,200,66,67,68,69,0,1,0,0,1,0
65,68,200,200,66,66,68,68,0,1,0,0,1,0
62,65,200,200,65,66,68,68,0,1,0,0,1,0
58,62,69,200,64,65,91,68,0,1,0,0,1,0
50,58,58,69,63,64,92,91,1,0,0,0,1,0
53,50,62,58,64,63,67,92,1,0,0,1,0,0
51,53,200,62,65,64,65,67,1,0,0,1,0,0
49,51,200,200,68,65,63,65,1,0,0,1,0,0
46,49,200,200,58,68,63,63,1,0,0,1,0,0
46,46,200,200,46,58,63,63,1,0,0,1,0,0
43,46,200,200,42,46,63,63,1,0,0,1,0,0
200,43,200,200,40,42,64,63,1,0,0,1,0,0
200,200,200,200,38,40,66,64,1,0,0,1,0,0
67,200,200,200,37,38,68,66,1,0,0,1,0,0
200,67,200,200,39,37,71,68,0,1,0,1,0,0
200,200,200,200,37,39,75,71,0,1,0,0,1,0
200,200,200,200,36,37,79,75,0,1,0,0,1,0
200,200,200,200,35,36,82,79,0,1,0,0,1,0
200,200,200,200,35,35,62,82,0,1,0,0,1,0
200,200,200,200,35,35,90,62,1,0,0,0,1,0
200,200,200,200,35,35,95,90,0,1,0,1,0,0
200,200,200,200,36,35,39,95,0,1,0,0,1,0
200,200,200,200,35,36,37,39,0,1,0,0,1,0
200,200,200,200,35,35,61,37,0,1,0,0,1,0
200,200,200,200,35,35,70,61,0,1,0,0,1,0
200,200,200,200,35,35,37,70,0,1,0,0,1,0
200,200,200,200,35,35,37,37,0,1,0,0,1,0
200,200,200,200,35,35,37,37,0,1,0,0,1,0
200,200,200,200,35,35,37,37,0,1,0,0,1,0
200,200,200,200,200,35,38,37,0,1,0,0,1,0
200,200,200,200,200,200,37,38,0,1,0,0,1,0
200,200,200,200,200,200,37,37,0,1,0,0,1,0
200,200,200,200,200,200,37,37,0,1,0,0,1,0
200,200,200,200,200,200,55,37,0,1,0,0,1,0
200,200,200,200,200,200,56,55,0,1,0,0,1,0
200,200,200,200,200,200,58,56,0,0,1,0,1,0
200,200,200,200,200,200,150,58,0,0,1,0,0,1
200,200,200,200,200,200,63,150,0,0,1,0,0,1
200,200,200,200,200,200,159,63,0,0,1,0,0,1
200,200,200,200,200,200,60,159,0,1,0,0,0,1
200,200,200,200,200,200,60,60,0,1,0,0,1,0
200,200,200,200,200,200,162,60,0,1,0,0,1,0
200,200,37,200,200,200,67,162,0,0,1,0,1,0
