front,prev_front,front_left,prev_front_left,front_right,prev_front_right,rear_right,prev_rear_right,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
107,107,200,200,37,37,33,33,0,1,0,0,1,0
106,107,200,200,37,37,33,33,0,1,0,0,1,0
104,106,200,200,37,37,34,33,0,1,0,0,1,0
102,104,200,200,36,37,34,34,0,1,0,0,1,0
100,102,100,200,36,36,35,34,0,1,0,0,1,0
95,100,97,100,36,36,35,35,0,1,0,0,1,0
92,95,200,97,35,36,35,35,0,1,0,0,1,0
88,92,200,200,35,35,36,35,0,1,0,0,1,0
86,88,87,200,35,35,37,36,0,1,0,0,1,0
83,86,82,87,35,35,35,37,0,1,0,0,1,0
80,83,80,82,34,35,35,35,0,1,0,0,1,0
77,80,76,80,35,34,36,35,0,1,0,0,1,0
74,77,74,76,34,35,37,36,0,1,0,0,1,0
71,74,71,74,34,34,37,37,0,1,0,0,1,0
68,71,68,71,33,34,36,37,0,1,0,0,1,0
65,68,66,68,32,33,38,36,0,1,0,0,1,0
62,65,63,66,32,32,58,38,0,1,0,0,1,0
59,62,61,63,31,32,68,58,0,1,0,0,1,0
56,59,58,61,30,31,58,68,0,1,0,0,1,0
53,56,55,58,29,30,48,58,1,0,0,0,1,0
51,53,52,55,30,29,75,48,1,0,0,1,0,0
48,51,53,52,31,30,72,75,1,0,0,1,0,0
45,48,51,53,35,31,30,72,1,0,0,1,0,0
43,45,51,51,51,35,30,30,1,0,0,1,0,0
43,43,58,51,42,51,29,30,1,0,0,1,0,0
42,43,96,58,41,42,29,29,1,0,0,1,0,0
39,42,150,96,38,41,29,29,1,0,0,1,0,0
39,39,149,150,36,38,30,29,1,0,0,1,0,0
39,39,200,149,34,36,31,30,1,0,0,1,0,0
37,39,200,200,34,34,34,31,1,0,0,1,0,0
37,37,200,200,33,34,35,34,1,0,0,1,0,0
140,37,200,200,30,33,39,35,1,0,0,1,0,0
136,140,200,200,30,30,43,39,1,0,0,1,0,0
200,136,200,200,31,30,38,43,1,0,0,1,0,0
200,200,200,200,34,31,35,38,0,1,0,1,0,0
200,200,200,200,200,34,35,35,0,0,1,0,1,0
200,200,200,200,200,200,36,35,0,0,1,0,0,1
200,200,200,200,42,200,39,36,0,1,0,0,0,1
200,200,200,200,40,42,41,39,0,1,0,0,1,0
200,200,200,200,38,40,42,41,0,1,0,0,1,0
200,200,200,200,37,38,70,42,0,1,0,0,1,0
200,200,200,200,35,37,71,70,0,1,0,0,1,0
105,200,200,200,34,35,76,71,0,1,0,0,1,0
100,105,200,200,34,34,79,76,0,1,0,0,1,0
97,100,200,200,32,34,81,79,0,1,0,0,1,0
96,97,200,200,31,32,58,81,0,1,0,0,1,0
200,96,200,200,30,31,88,58,0,1,0,0,1,0
