front,prev_front,front_left,prev_front_left,front_right,prev_front_right,rear_right,prev_rear_right,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
59,59,59,59,58,58,87,87,0,1,0,0,1,0
58,59,182,59,57,58,87,87,0,1,0,0,1,0
57,58,58,182,54,57,89,87,0,1,0,0,1,0
54,57,178,58,51,54,58,89,0,1,0,0,1,0
53,54,176,178,49,51,60,58,0,1,0,0,1,0
51,53,131,176,47,49,60,60,0,1,0,0,1,0
51,51,128,131,43,47,63,60,0,1,0,0,1,0
69,51,127,128,41,43,99,63,0,1,0,0,1,0
66,69,127,127,39,41,102,99,0,1,0,0,1,0
62,66,123,127,38,39,104,102,0,1,0,0,1,0
60,62,122,123,35,38,107,104,1,0,0,0,1,0
200,60,122,122,33,35,111,107,1,0,0,1,0,0
157,200,117,122,33,33,111,111,1,0,0,1,0,0
153,157,114,117,33,33,113,111,1,0,0,1,0,0
149,153,112,114,35,33,54,113,0,1,0,1,0,0
146,149,109,112,37,35,38,54,0,1,0,0,1,0
143,146,107,109,37,37,37,38,0,1,0,0,1,0
139,143,105,107,39,37,38,37,0,1,0,0,1,0
102,139,102,105,39,39,36,38,0,1,0,0,1,0
62,102,58,102,39,39,37,36,0,1,0,0,1,0
58,62,148,58,64,39,36,37,0,1,0,0,1,0

