front,prev_front,front_left,prev_front_left,front_right,prev_front_right,rear_right,prev_rear_right,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
56,56,75,61,58,58,5,5,0,1,0,0,1,0
55,56,74,75,57,58,5,5,0,1,0,0,1,0
54,55,59,74,56,57,5,5,1,0,0,0,1,0
51,54,59,59,51,56,6,5,1,0,0,1,0,0
50,51,70,59,49,51,6,6,1,0,0,1,0,0
50,50,200,70,48,49,5,6,1,0,0,1,0,0
52,50,200,200,46,48,6,5,0,1,0,1,0,0
59,52,200,200,44,46,8,6,0,1,0,0,1,0
57,59,200,200,43,44,12,8,0,1,0,0,1,0
53,57,200,200,41,43,14,12,0,1,0,0,1,0
51,53,200,200,39,41,17,14,0,1,0,0,1,0
46,51,200,200,37,39,19,17,0,1,0,0,1,0
44,46,200,200,35,37,22,19,1,0,0,0,1,0
44,44,200,200,35,35,26,22,1,0,0,1,0,0
44,44,200,200,34,35,29,26,1,0,0,1,0,0
200,44,200,200,34,34,30,29,1,0,0,1,0,0
145,200,200,200,35,34,37,30,0,1,0,1,0,0
200,145,200,200,33,35,37,37,0,1,0,0,1,0
141,200,200,200,31,33,37,37,0,1,0,0,1,0
200,141,200,200,30,31,37,37,0,1,0,0,1,0
200,200,200,200,28,30,38,37,0,1,0,0,1,0
200,200,200,200,27,28,37,38,0,1,0,0,1,0
200,200,200,200,29,27,37,37,0,1,0,0,1,0
200,200,200,200,30,29,37,37,1,0,0,0,1,0
200,200,200,200,37,30,37,37,0,1,0,1,0,0
200,200,200,200,36,37,36,37,0,1,0,0,1,0
200,200,200,200,36,36,36,36,0,1,0,0,1,0
200,200,200,200,36,36,37,36,0,1,0,0,1,0
200,200,200,200,35,36,83,37,0,1,0,0,1,0
103,200,200,200,34,35,85,83,0,1,0,0,1,0
99,103,200,200,34,34,30,85,0,1,0,0,1,0
200,99,200,200,33,34,30,30,0,1,0,0,1,0
96,200,200,200,32,33,45,30,0,1,0,0,1,0
87,96,200,200,31,32,31,45,0,1,0,0,1,0
82,87,200,200,30,31,30,31,0,1,0,0,1,0
78,82,200,200,29,30,30,30,0,1,0,0,1,0
