front,prev_front,front_left,prev_front_left,front_right,prev_front_right,rear_right,prev_rear_right,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
84,84,65,65,55,53,80,77,0,1,0,0,1,0
83,84,65,65,55,55,77,80,0,1,0,0,1,0
105,83,62,65,53,55,45,77,0,1,0,0,1,0
102,105,60,62,65,53,45,45,0,1,0,0,1,0
98,102,58,60,67,65,78,45,0,1,0,0,1,0
95,98,55,58,51,67,49,78,0,1,0,0,1,0
65,95,52,55,66,51,48,49,0,1,0,0,1,0
57,65,50,52,64,66,30,48,0,1,0,0,1,0
51,57,47,50,62,64,30,30,1,0,0,0,1,0
50,51,45,47,188,62,47,30,1,0,0,1,0,0
44,50,43,45,80,188,47,47,1,0,0,1,0,0
42,44,44,43,78,80,44,47,1,0,0,1,0,0
37,42,55,44,77,78,51,44,1,0,0,1,0,0
35,37,84,55,47,77,62,51,1,0,0,1,0,0
32,35,81,84,44,47,63,62,1,0,0,1,0,0
31,32,60,81,45,44,194,63,1,0,0,1,0,0
32,31,58,60,30,45,189,194,1,0,0,1,0,0
40,32,74,58,27,30,63,189,1,0,0,1,0,0
38,40,181,74,24,27,65,63,1,0,0,1,0,0
71,38,178,181,25,24,78,65,1,0,0,1,0,0
176,71,177,178,26,25,80,78,1,0,0,1,0,0
173,176,145,177,26,26,47,80,1,0,0,1,0,0
169,173,139,145,30,26,47,47,0,1,0,1,0,0
166,169,120,139,58,30,139,47,0,1,0,0,1,0
162,166,131,120,54,58,30,139,0,1,0,0,1,0
159,162,130,131,51,54,29,30,0,1,0,0,1,0
155,159,129,130,49,51,28,29,0,1,0,0,1,0
152,155,128,129,48,49,29,28,0,1,0,0,1,0
148,152,126,128,45,48,29,29,0,1,0,0,1,0
144,148,125,126,42,45,30,29,0,1,0,0,1,0

