front,prev_front,front_left,prev_front_left,front_right,prev_front_right,rear_right,prev_rear_right,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
200,200,200,200,200,200,55,55,0,1,0,0,1,0
200,200,200,200,200,200,55,55,0,1,0,0,1,0
200,200,200,200,200,200,56,55,0,1,0,0,1,0
200,200,200,200,200,200,56,56,0,1,0,0,1,0
200,200,200,200,200,200,58,56,0,1,0,0,1,0
200,200,200,200,200,200,58,58,0,1,0,0,1,0
200,200,200,200,200,200,33,58,0,1,0,0,1,0
200,200,200,200,37,200,104,33,0,1,0,0,1,0
200,200,200,200,32,37,200,104,0,1,0,0,1,0
200,200,200,200,29,32,39,200,0,1,0,0,1,0
200,200,200,200,30,29,76,39,0,1,0,0,1,0
200,200,200,200,27,30,81,76,0,1,0,0,1,0
60,200,200,200,30,27,80,81,0,1,0,0,1,0
57,60,200,200,28,30,92,80,0,1,0,0,1,0
200,57,200,200,51,28,92,92,0,1,0,0,1,0
200,200,200,200,50,51,78,92,0,1,0,0,1,0
200,200,200,200,50,50,78,78,0,1,0,0,1,0
200,200,200,200,49,50,78,78,0,1,0,0,1,0
200,200,200,200,48,49,76,78,0,1,0,0,1,0
173,200,200,200,48,48,75,76,0,0,1,0,1,0
169,173,200,200,46,48,112,75,0,0,1,0,0,1
200,169,200,200,43,46,109,112,0,0,1,0,0,1
163,200,200,200,41,43,200,109,0,0,1,0,0,1
159,163,200,200,38,41,200,200,0,1,0,0,0,1
200,159,155,200,35,38,52,200,1,0,0,0,1,0
46,200,153,155,34,35,46,52,1,0,0,1,0,0
153,46,200,153,32,34,200,46,1,0,0,1,0,0
151,153,200,200,32,32,46,200,1,0,0,1,0,0
144,151,200,200,32,32,44,46,1,0,0,1,0,0
141,144,200,200,34,32,37,44,0,1,0,1,0,0
142,141,200,200,35,34,36,37,0,1,0,0,1,0
137,142,200,200,36,35,36,36,0,1,0,0,1,0
134,137,200,200,37,36,36,36,0,1,0,0,1,0
200,134,200,200,36,37,35,36,0,1,0,0,1,0
200,200,200,200,37,36,35,35,0,1,0,0,1,0
200,200,200,200,38,37,35,35,0,1,0,0,1,0
200,200,200,200,37,38,35,35,0,1,0,0,1,0
200,200,200,200,36,37,36,35,0,1,0,0,1,0
114,200,200,200,36,36,35,36,0,1,0,0,1,0
