front,prev_front,front_left,prev_front_left,front_right,prev_front_right,rear_right,prev_rear_right,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
53,53,60,61,37,37,46,58,0,1,0,0,1,0
52,53,60,60,37,37,47,46,0,1,0,0,1,0
52,52,58,60,51,37,37,47,0,1,0,0,1,0
51,52,58,58,49,51,34,37,0,1,0,0,1,0
143,51,54,58,48,49,35,34,0,1,0,0,1,0
140,143,51,54,41,48,36,35,0,1,0,0,1,0
136,140,50,51,39,41,35,36,0,1,0,0,1,0
133,136,47,50,37,39,36,35,0,1,0,0,1,0
130,133,44,47,31,37,37,36,1,0,0,0,1,0
126,130,44,44,30,31,34,37,0,1,0,1,0,0
112,126,47,44,30,30,32,34,0,1,0,0,1,0
108,112,43,47,44,30,33,32,0,1,0,0,1,0
107,108,39,43,98,44,34,33,0,1,0,0,1,0
116,107,39,39,117,98,35,34,0,1,0,0,1,0
113,116,31,39,96,117,36,35,0,1,0,0,1,0
109,113,28,31,110,96,37,36,0,1,0,0,1,0
106,109,25,28,107,110,38,37,0,0,1,0,1,0
103,106,23,25,105,107,40,38,0,0,1,0,0,1
100,103,22,23,200,105,41,40,0,0,1,0,0,1
96,100,22,22,200,200,43,41,0,1,0,0,0,1
93,96,23,22,200,200,45,43,0,1,0,0,1,0
67,93,22,23,200,200,46,45,0,0,1,0,1,0
87,67,23,22,200,200,47,46,0,1,0,0,0,1
84,87,26,23,200,200,77,47,0,1,0,0,1,0
81,84,25,26,200,200,56,77,0,1,0,0,1,0
78,81,79,25,200,200,82,56,0,1,0,0,1,0
75,78,75,79,200,200,58,82,0,1,0,0,1,0
72,75,73,75,200,200,62,58,0,1,0,0,1,0
70,72,69,73,200,200,58,62,0,1,0,0,1,0
67,70,87,69,200,200,30,58,0,1,0,0,1,0
64,67,64,87,200,200,31,30,0,0,1,0,1,0
59,64,59,64,200,200,31,31,0,0,1,0,0,1
59,59,57,59,200,200,98,31,0,0,1,0,0,1
130,59,52,57,200,200,105,98,0,0,1,0,0,1
128,130,53,52,200,200,105,105,0,0,1,0,0,1
200,128,53,53,200,200,100,105,0,0,1,0,0,1
200,200,53,53,200,200,102,100,0,0,1,0,0,1
200,200,119,53,200,200,65,102,0,1,0,0,0,1
200,200,117,119,200,200,67,65,0,1,0,0,1,0
196,200,123,117,34,200,71,67,0,1,0,0,1,0
193,196,113,123,200,34,74,71,0,1,0,0,1,0
189,193,110,113,200,200,78,74,0,1,0,0,1,0
185,189,107,110,200,200,83,78,0,1,0,0,1,0
181,185,106,107,200,200,120,83,0,1,0,0,1,0
177,181,103,106,67,200,122,120,0,1,0,0,1,0
174,177,100,103,61,67,60,122,0,1,0,0,1,0
170,174,98,100,200,61,126,60,0,1,0,0,1,0
166,170,96,98,200,200,63,126,0,1,0,0,1,0
163,166,96,96,58,200,66,63,0,1,0,0,1,0
