front,prev_front,front_left,prev_front_left,front_right,prev_front_right,rear_right,prev_rear_right,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
50,50,68,69,35,35,35,36,0,1,0,0,1,0
51,50,69,68,35,35,35,35,0,1,0,0,1,0
47,51,70,69,34,35,36,35,0,1,0,0,1,0
45,47,70,70,34,34,36,36,0,1,0,0,1,0
43,45,71,70,33,34,37,36,1,0,0,0,1,0
41,43,70,71,35,33,35,37,1,0,0,1,0,0
200,41,58,70,38,35,33,35,1,0,0,1,0,0
159,200,57,58,44,38,32,33,1,0,0,1,0,0
200,159,54,57,44,44,31,32,1,0,0,1,0,0
93,200,52,54,44,44,27,31,1,0,0,1,0,0
64,93,51,52,56,44,29,27,1,0,0,1,0,0
60,64,50,51,61,56,33,29,1,0,0,1,0,0
56,60,45,50,149,61,37,33,0,1,0,1,0,0
53,56,44,45,58,149,38,37,0,1,0,0,1,0
51,53,41,44,58,58,40,38,0,0,1,0,1,0
48,51,38,41,58,58,37,40,0,1,0,0,0,1
48,48,38,38,73,58,37,37,0,1,0,0,1,0
48,48,35,38,141,73,37,37,0,1,0,0,1,0
44,48,33,35,139,141,41,37,0,0,1,0,1,0
44,44,39,33,68,139,44,41,0,0,1,0,0,1
63,44,30,39,135,68,44,44,0,0,1,0,0,1
60,63,31,30,141,135,46,44,0,0,1,0,0,1
61,60,38,31,65,141,48,46,0,1,0,0,0,1
195,61,41,38,66,65,51,48,0,1,0,0,1,0
192,195,54,41,135,66,51,51,0,0,1,0,1,0
189,192,53,54,200,135,51,51,0,0,1,0,0,1
116,189,51,53,126,200,60,51,0,1,0,0,0,1
113,116,52,51,32,126,61,60,0,1,0,0,1,0
60,113,51,52,32,32,61,61,0,1,0,0,1,0
57,60,50,51,31,32,61,61,0,1,0,0,1,0
58,57,50,50,32,31,62,61,0,1,0,0,1,0
52,58,51,50,32,32,64,62,0,1,0,0,1,0
51,52,75,51,31,32,144,64,0,1,0,0,1,0

