front,prev_front,front_left,prev_front_left,front_right,prev_front_right,rear_right,prev_rear_right,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
200,200,200,200,38,38,37,36,0,1,0,0,1,0
200,200,200,200,40,38,36,37,0,1,0,0,1,0
200,200,200,200,44,40,35,36,0,1,0,0,1,0
200,200,200,200,39,44,36,35,0,1,0,0,1,0
200,200,200,200,200,39,38,36,0,1,0,0,1,0
200,200,200,200,44,200,37,38,0,1,0,0,1,0
200,200,200,200,44,44,37,37,0,1,0,0,1,0
200,200,200,200,200,44,37,37,0,1,0,0,1,0
200,200,200,200,200,200,37,37,0,1,0,0,1,0
200,200,200,200,200,200,38,37,0,1,0,0,1,0
200,200,200,200,200,200,38,38,0,1,0,0,1,0
200,200,200,200,200,200,39,38,0,1,0,0,1,0
200,200,200,200,200,200,40,39,0,1,0,0,1,0
200,200,200,200,200,200,41,40,0,0,1,0,1,0
200,200,200,200,200,200,75,41,0,0,1,0,0,1
200,200,200,200,69,200,77,75,0,0,1,0,0,1
200,200,200,200,65,69,81,77,0,0,1,0,0,1
200,200,200,200,62,65,83,81,0,0,1,0,0,1
200,200,200,200,59,62,87,83,0,1,0,0,0,1
200,200,59,200,58,59,200,87,0,1,0,0,1,0
200,200,200,59,200,58,200,200,0,1,0,0,1,0
200,200,200,200,51,200,91,200,0,1,0,0,1,0
200,200,200,200,50,51,200,91,0,0,1,0,1,0
200,200,200,200,200,50,93,200,0,0,1,0,0,1
200,200,200,200,200,200,200,93,0,0,1,0,0,1
200,200,200,200,200,200,200,200,0,1,0,0,0,1
200,200,200,200,200,200,200,200,0,1,0,0,1,0
200,200,200,200,38,200,200,200,0,1,0,0,1,0
200,200,200,200,38,38,200,200,0,1,0,0,1,0
200,200,200,200,37,38,200,200,0,1,0,0,1,0
200,200,200,200,37,37,200,200,0,1,0,0,1,0
200,200,200,200,37,37,97,200,0,1,0,0,1,0
200,200,200,200,38,37,38,97,0,1,0,0,1,0
200,200,200,200,39,38,36,38,0,1,0,0,1,0
200,200,200,200,38,39,36,36,0,1,0,0,1,0
200,200,200,200,39,38,37,36,0,1,0,0,1,0
200,200,200,200,37,39,37,37,0,1,0,0,1,0
200,200,200,200,38,37,38,37,0,1,0,0,1,0
200,200,200,200,37,38,37,38,0,1,0,0,1,0
