front,prev_front,front_left,prev_front_left,front_right,prev_front_right,rear_right,prev_rear_right,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
69,69,62,62,45,45,27,27,0,1,0,0,1,0
69,69,61,62,46,45,27,27,0,1,0,0,1,0
68,69,59,61,44,46,27,27,0,1,0,0,1,0
68,68,58,59,29,44,27,27,0,1,0,0,1,0
140,68,57,58,30,29,28,27,0,1,0,0,1,0
65,140,56,57,28,30,27,28,1,0,0,0,1,0
134,65,53,56,31,28,27,27,1,0,0,1,0,0
132,134,51,53,30,31,25,27,1,0,0,1,0,0
58,132,51,51,30,30,25,25,0,1,0,1,0,0
54,58,51,51,30,30,25,25,0,1,0,0,1,0
51,54,46,51,30,30,26,25,0,1,0,0,1,0
48,51,43,46,31,30,27,26,0,1,0,0,1,0
47,48,43,43,120,31,28,27,0,1,0,0,1,0
44,47,41,43,117,120,30,28,0,1,0,0,1,0
115,44,38,41,113,117,31,30,0,1,0,0,1,0
58,115,36,38,110,113,33,31,0,1,0,0,1,0
110,58,31,36,108,110,35,33,0,1,0,0,1,0
107,110,28,31,104,108,36,35,0,0,1,0,1,0
104,107,25,28,102,104,37,36,0,0,1,0,0,1
100,104,28,25,102,102,40,37,0,0,1,0,0,1
44,100,200,28,200,102,41,40,0,1,0,0,0,1
92,44,30,200,200,200,44,41,0,1,0,0,1,0
89,92,102,30,200,200,44,44,0,1,0,0,1,0
63,89,98,102,200,200,30,44,0,1,0,0,1,0
58,63,95,98,200,200,55,30,0,1,0,0,1,0
58,58,90,95,200,200,64,55,0,1,0,0,1,0
74,58,86,90,200,200,57,64,0,1,0,0,1,0
72,74,83,86,200,200,58,57,0,1,0,0,1,0
64,72,80,83,200,200,32,58,0,1,0,0,1,0
64,64,78,80,200,200,32,32,0,0,1,0,1,0
61,64,79,78,200,200,64,32,0,0,1,0,0,1
58,61,60,79,200,200,39,64,0,0,1,0,0,1
57,58,56,60,200,200,150,39,0,0,1,0,0,1
57,57,54,56,200,200,152,150,0,0,1,0,0,1
58,57,52,54,200,200,116,152,0,0,1,0,0,1
200,58,51,52,200,200,117,116,0,0,1,0,0,1
200,200,50,51,200,200,119,117,0,0,1,0,0,1
200,200,51,50,200,200,59,119,0,0,1,0,0,1
200,200,53,51,200,200,61,59,0,0,1,0,0,1
200,200,120,53,36,200,51,61,0,1,0,0,0,1
200,200,118,120,32,36,51,51,0,1,0,0,1,0
200,200,118,118,31,32,55,51,0,1,0,0,1,0
196,200,200,118,30,31,58,55,0,1,0,0,1,0
193,196,113,200,30,30,61,58,0,1,0,0,1,0
189,193,112,113,30,30,66,61,0,1,0,0,1,0
186,189,117,112,30,30,69,66,0,1,0,0,1,0
182,186,197,117,29,30,73,69,0,1,0,0,1,0
178,182,108,197,30,29,77,73,0,1,0,0,1,0
175,178,106,108,30,30,180,77,0,1,0,0,1,0
171,175,104,106,30,30,160,180,0,1,0,0,1,0
