front,prev_front,front_left,prev_front_left,front_right,prev_front_right,rear_right,prev_rear_right,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
82,200,200,200,200,200,200,200,0,1,0,0,1,0
81,82,200,200,200,200,200,200,0,1,0,0,1,0
77,81,200,200,200,200,200,200,0,1,0,0,1,0
73,77,200,200,200,200,200,200,0,1,0,0,1,0
69,73,200,200,200,200,200,200,0,1,0,0,1,0
64,69,200,200,89,200,200,200,0,1,0,0,1,0
60,64,200,200,84,89,200,200,0,1,0,0,1,0
57,60,200,200,81,84,200,200,1,0,0,0,1,0
53,57,200,200,77,81,200,200,1,0,0,1,0,0
51,53,200,200,75,77,200,200,1,0,0,1,0,0
49,51,200,200,51,75,200,200,0,1,0,1,0,0
47,49,200,200,49,51,200,200,1,0,0,0,1,0
200,47,200,200,44,49,200,200,1,0,0,1,0,0
200,200,200,200,42,44,200,200,0,1,0,1,0,0
200,200,200,200,200,42,200,200,0,1,0,0,1,0
200,200,200,200,38,200,200,200,0,1,0,0,1,0
200,200,200,200,200,38,76,200,0,1,0,0,1,0
200,200,200,200,200,200,78,76,1,0,0,0,1,0
200,200,200,200,200,200,74,78,0,1,0,1,0,0
200,200,200,200,200,200,75,74,0,1,0,0,1,0
200,200,200,200,200,200,76,75,0,1,0,0,1,0
200,200,200,200,51,200,78,76,0,0,1,0,1,0
200,200,200,200,200,51,80,78,0,1,0,0,0,1
200,200,200,200,200,200,83,80,0,1,0,0,1,0
200,200,200,200,200,200,83,83,0,1,0,0,1,0
200,200,200,200,200,200,85,83,0,0,1,0,1,0
200,200,200,200,200,200,87,85,0,0,1,0,0,1
200,200,200,200,62,200,91,87,0,0,1,0,0,1
200,200,200,200,59,62,200,91,0,0,1,0,0,1
200,200,200,200,38,59,200,200,0,1,0,0,0,1
200,200,200,200,36,38,200,200,0,1,0,0,1,0
200,200,200,200,35,36,200,200,0,1,0,0,1,0
200,200,200,200,34,35,200,200,0,1,0,0,1,0
200,200,200,200,33,34,200,200,1,0,0,0,1,0
200,200,200,200,35,33,37,200,0,1,0,1,0,0
200,200,200,200,36,35,35,37,0,1,0,0,1,0
200,200,200,200,37,36,34,35,0,1,0,0,1,0
200,200,200,200,38,37,34,34,0,1,0,0,1,0
200,200,200,200,37,38,34,34,0,1,0,0,1,0
200,200,200,200,37,37,34,34,0,1,0,0,1,0
200,200,200,200,36,37,35,34,0,1,0,0,1,0
200,200,200,200,36,36,35,35,0,1,0,0,1,0
