front,prev_front,front_left,prev_front_left,front_right,prev_front_right,rear_right,prev_rear_right,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
200,200,200,200,31,31,33,33,0,1,0,0,1,0
200,200,200,200,31,31,34,33,0,1,0,0,1,0
200,200,200,200,29,31,36,34,0,1,0,0,1,0
200,200,200,200,30,29,33,36,0,1,0,0,1,0
200,200,200,200,29,30,45,33,0,1,0,0,1,0
200,200,200,200,29,29,48,45,0,1,0,0,1,0
200,200,200,200,30,29,50,48,0,1,0,0,1,0
81,200,200,200,27,30,46,50,0,1,0,0,1,0
78,81,200,200,27,27,50,46,0,1,0,0,1,0
74,78,200,200,25,27,51,50,0,1,0,0,1,0
71,74,200,200,26,25,51,51,1,0,0,0,1,0
67,71,200,200,24,26,55,51,1,0,0,1,0,0
200,67,200,200,30,24,58,55,0,1,0,1,0,0
200,200,200,200,37,30,26,58,0,1,0,0,1,0
200,200,200,200,33,37,25,26,0,1,0,0,1,0
200,200,200,200,34,33,27,25,0,1,0,0,1,0
200,200,200,200,30,34,27,27,0,1,0,0,1,0
200,200,200,200,30,30,28,27,0,1,0,0,1,0
200,200,200,200,29,30,29,28,1,0,0,0,1,0
200,200,200,200,29,29,27,29,1,0,0,1,0,0
200,200,200,200,30,29,26,27,1,0,0,1,0,0
200,200,200,200,31,30,27,26,0,1,0,1,0,0
200,200,200,200,31,31,28,27,0,1,0,0,1,0
200,200,200,200,31,31,30,28,0,1,0,0,1,0
200,200,200,200,30,31,32,30,0,1,0,0,1,0
200,200,200,200,30,30,33,32,0,1,0,0,1,0
200,200,200,200,29,30,37,33,0,1,0,0,1,0
200,200,200,200,29,29,39,37,0,1,0,0,1,0
200,200,200,200,26,29,42,39,0,1,0,0,1,0
200,200,200,200,27,26,45,42,1,0,0,0,1,0
200,200,200,200,27,27,47,45,0,1,0,1,0,0
200,200,200,200,62,27,51,47,0,1,0,0,1,0
200,200,200,200,62,62,58,51,0,1,0,0,1,0
200,200,200,200,200,62,58,58,0,1,0,0,1,0
200,200,200,200,200,200,60,58,0,1,0,0,1,0
200,200,200,200,200,200,64,60,0,1,0,0,1,0
200,200,200,200,200,200,73,64,0,1,0,0,1,0
200,200,200,200,200,200,32,73,0,1,0,0,1,0
198,200,200,200,36,200,37,32,0,1,0,0,1,0
