front,prev_front,front_left,prev_front_left,front_right,prev_front_right,rear_right,prev_rear_right,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
102,102,77,77,45,45,11,11,0,1,0,0,1,0
102,102,77,77,44,45,10,11,0,1,0,0,1,0
100,102,77,77,101,44,13,10,0,1,0,0,1,0
97,100,76,77,49,101,13,13,1,0,0,0,1,0
93,97,75,76,37,49,14,13,1,0,0,1,0,0
92,93,74,75,35,37,12,14,1,0,0,1,0,0
90,92,72,74,36,35,13,12,1,0,0,1,0,0
89,90,71,72,35,36,13,13,1,0,0,1,0,0
89,89,69,71,86,35,13,13,1,0,0,1,0,0
200,89,66,69,84,86,14,13,0,1,0,1,0,0
195,200,64,66,82,84,16,14,0,1,0,0,1,0
75,195,62,64,80,82,18,16,0,1,0,0,1,0
73,75,59,62,79,80,21,18,0,1,0,0,1,0
69,73,58,59,77,79,24,21,0,0,1,0,1,0
67,69,55,58,75,77,25,24,0,0,1,0,0,1
68,67,54,55,73,75,27,25,0,0,1,0,0,1
200,68,53,54,72,73,29,27,0,0,1,0,0,1
200,200,53,53,68,72,31,29,0,0,1,0,0,1
200,200,55,53,71,68,33,31,0,1,0,0,0,1
153,200,63,55,69,71,35,33,0,1,0,0,1,0
189,153,62,63,67,69,36,35,0,1,0,0,1,0
57,189,63,62,41,67,37,36,0,1,0,0,1,0
58,57,63,63,41,41,37,37,0,1,0,0,1,0
134,58,63,63,42,41,38,37,0,1,0,0,1,0
