front,prev_front,front_left,prev_front_left,front_right,prev_front_right,rear_right,prev_rear_right,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
59,59,200,200,200,200,200,200,0,1,0,0,1,0
59,59,200,200,63,200,200,200,0,1,0,0,1,0
58,59,200,200,60,63,200,200,0,1,0,0,1,0
56,58,200,200,58,60,200,200,0,1,0,0,1,0
53,56,200,200,54,58,200,200,0,1,0,0,1,0
49,53,200,200,51,54,200,200,0,1,0,0,1,0
45,49,200,200,49,51,200,200,1,0,0,0,1,0
42,45,200,200,46,49,200,200,1,0,0,1,0,0
41,42,200,200,41,46,200,200,1,0,0,1,0,0
41,41,200,200,39,41,200,200,1,0,0,1,0,0
51,41,200,200,36,39,200,200,1,0,0,1,0,0
200,51,200,200,36,36,200,200,1,0,0,1,0,0
200,200,200,200,35,36,200,200,1,0,0,1,0,0
200,200,200,200,35,35,200,200,1,0,0,1,0,0
200,200,200,200,37,35,40,200,0,1,0,1,0,0
200,200,200,200,38,37,39,40,0,1,0,0,1,0
200,200,200,200,37,38,39,39,0,1,0,0,1,0
200,200,200,200,37,37,38,39,0,1,0,0,1,0
200,200,200,200,39,37,38,38,0,1,0,0,1,0
200,200,200,200,64,39,38,38,0,1,0,0,1,0
200,200,200,200,63,64,37,38,0,1,0,0,1,0
200,200,200,200,200,63,39,37,0,0,1,0,1,0
200,200,200,200,61,200,38,39,0,0,1,0,0,1
200,200,200,200,58,61,200,38,0,0,1,0,0,1
179,200,200,200,55,58,200,200,0,0,1,0,0,1
175,179,200,200,51,55,200,200,0,1,0,0,0,1
200,175,200,200,50,51,81,200,0,1,0,0,1,0
200,200,200,200,46,50,84,81,0,1,0,0,1,0
58,200,200,200,45,46,200,84,0,1,0,0,1,0
200,58,200,200,41,45,200,200,0,1,0,0,1,0
158,200,200,200,39,41,200,200,0,1,0,0,1,0
153,158,200,200,37,39,200,200,0,1,0,0,1,0
150,153,200,200,34,37,200,200,0,1,0,0,1,0
200,150,200,200,32,34,54,200,1,0,0,0,1,0
149,200,200,200,32,32,51,54,1,0,0,1,0,0
139,149,200,200,31,32,48,51,1,0,0,1,0,0
135,139,200,200,31,31,38,48,1,0,0,1,0,0
134,135,200,200,34,31,37,38,0,1,0,1,0,0
58,134,200,200,34,34,35,37,0,1,0,0,1,0
130,58,200,200,34,34,35,35,0,1,0,0,1,0
200,130,200,200,36,34,35,35,0,1,0,0,1,0
200,200,200,200,36,36,34,35,0,1,0,0,1,0
200,200,200,200,36,36,34,34,0,1,0,0,1,0
200,200,200,200,37,36,38,34,0,1,0,0,1,0
200,200,200,200,37,37,34,38,0,1,0,0,1,0
200,200,200,200,36,37,34,34,0,1,0,0,1,0
200,200,200,200,38,36,34,34,0,1,0,0,1,0
