front,prev_front,front_left,prev_front_left,front_right,prev_front_right,rear_right,prev_rear_right,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
200,200,200,200,16,16,127,126,0,1,0,0,1,0
200,200,200,200,18,16,38,127,0,1,0,0,1,0
200,200,200,200,200,18,38,38,0,1,0,0,1,0
200,200,200,200,62,200,38,38,0,1,0,0,1,0
200,200,200,200,62,62,41,38,0,1,0,0,1,0
200,200,200,200,58,62,42,41,0,1,0,0,1,0
200,200,200,200,200,58,45,42,0,1,0,0,1,0
200,200,200,200,200,200,47,45,0,1,0,0,1,0
200,200,200,200,200,200,51,47,0,1,0,0,1,0
145,200,200,200,200,200,53,51,0,1,0,0,1,0
142,145,140,200,200,200,56,53,0,1,0,0,1,0
138,142,137,140,200,200,59,56,0,0,1,0,1,0
134,138,132,137,46,200,21,59,0,0,1,0,0,1
133,134,130,132,200,46,23,21,0,0,1,0,0,1
200,133,128,130,200,200,25,23,0,0,1,0,0,1
200,200,128,128,200,200,30,25,0,1,0,0,0,1
200,200,129,128,200,200,60,30,0,0,1,0,1,0
200,200,129,129,200,200,31,60,0,0,1,0,0,1
200,200,132,129,34,200,86,31,0,1,0,0,0,1
200,200,135,132,106,34,60,86,0,1,0,0,1,0
200,200,135,135,105,106,99,60,0,1,0,0,1,0
200,200,135,135,104,105,78,99,0,1,0,0,1,0
200,200,135,135,105,104,200,78,0,1,0,0,1,0
200,200,135,135,103,105,200,200,0,1,0,0,1,0
200,200,200,135,102,103,200,200,0,1,0,0,1,0
200,200,200,200,101,102,119,200,0,1,0,0,1,0
200,200,200,200,100,101,120,119,0,1,0,0,1,0
200,200,200,200,99,100,107,120,0,0,1,0,1,0
200,200,200,200,97,99,109,107,0,0,1,0,0,1
200,200,200,200,93,97,129,109,0,0,1,0,0,1
200,200,200,200,69,93,200,129,0,0,1,0,0,1
93,200,200,200,67,69,200,200,0,1,0,0,0,1
88,93,200,200,84,67,54,200,0,1,0,0,1,0
84,88,200,200,61,84,58,54,0,1,0,0,1,0
81,84,200,200,61,61,63,58,0,1,0,0,1,0
78,81,200,200,58,61,200,63,0,0,1,0,1,0
75,78,200,200,58,58,73,200,0,0,1,0,0,1
71,75,200,200,55,58,73,73,0,1,0,0,0,1
68,71,200,200,52,55,76,73,0,0,1,0,1,0
64,68,200,200,37,52,81,76,0,1,0,0,0,1
61,64,200,200,34,37,81,81,0,1,0,0,1,0
58,61,200,200,34,34,82,81,0,1,0,0,1,0
55,58,200,200,34,34,87,82,0,1,0,0,1,0
52,55,200,200,34,34,86,87,0,1,0,0,1,0
49,52,200,200,34,34,32,86,0,1,0,0,1,0
48,49,200,200,35,34,71,32,0,1,0,0,1,0
43,48,200,200,34,35,33,71,1,0,0,0,1,0
39,43,200,200,36,34,32,33,1,0,0,1,0,0
37,39,200,200,40,36,31,32,1,0,0,1,0,0
37,37,200,200,35,40,31,31,1,0,0,1,0,0
76,37,200,200,33,35,31,31,1,0,0,1,0,0
200,76,200,200,31,33,32,31,1,0,0,1,0,0
200,200,200,200,32,31,34,32,1,0,0,1,0,0
200,200,200,200,32,32,36,34,0,1,0,1,0,0
200,200,200,200,61,32,39,36,0,1,0,0,1,0
200,200,200,200,58,61,45,39,0,1,0,0,1,0
200,200,200,200,56,58,46,45,0,1,0,0,1,0
200,200,200,200,55,56,50,46,0,1,0,0,1,0
200,200,200,200,63,55,52,50,0,0,1,0,1,0
200,200,200,200,61,63,37,52,0,0,1,0,0,1
200,200,200,200,58,61,58,37,0,0,1,0,0,1
200,200,61,200,55,58,60,58,0,0,1,0,0,1
55,200,200,61,52,55,62,60,0,1,0,0,0,1
52,55,200,200,51,52,63,62,0,1,0,0,1,0
48,52,58,200,49,51,65,63,0,1,0,0,1,0
46,48,200,58,47,49,66,65,0,1,0,0,1,0
43,46,200,200,43,47,67,66,0,1,0,0,1,0
40,43,200,200,40,43,51,67,1,0,0,0,1,0
37,40,200,200,37,40,51,51,1,0,0,1,0,0
37,37,200,200,35,37,32,51,1,0,0,1,0,0
64,37,200,200,32,35,30,32,1,0,0,1,0,0
59,64,200,200,31,32,30,30,1,0,0,1,0,0
57,59,200,200,31,31,31,30,1,0,0,1,0,0
56,57,200,200,30,31,35,31,1,0,0,1,0,0
200,56,200,200,32,30,37,35,1,0,0,1,0,0
200,200,200,200,36,32,36,37,0,1,0,1,0,0
200,200,200,200,37,36,34,36,0,1,0,0,1,0
200,200,200,200,37,37,34,34,0,1,0,0,1,0
