front,prev_front,front_left,prev_front_left,front_right,prev_front_right,rear_right,prev_rear_right,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
58,58,110,110,77,78,200,200,0,1,0,0,1,0
57,58,110,110,107,77,200,200,0,1,0,0,1,0
50,57,109,110,72,107,200,200,0,1,0,0,1,0
51,50,108,109,105,72,200,200,0,1,0,0,1,0
48,51,107,108,68,105,200,200,1,0,0,0,1,0
46,48,106,107,48,68,200,200,1,0,0,1,0,0
44,46,104,106,44,48,200,200,1,0,0,1,0,0
44,44,97,104,42,44,200,200,0,1,0,1,0,0
45,44,95,97,39,42,105,200,0,1,0,0,1,0
41,45,95,95,37,39,106,105,0,1,0,0,1,0
39,41,94,95,34,37,106,106,1,0,0,0,1,0
38,39,92,94,32,34,106,106,1,0,0,1,0,0
99,38,89,92,31,32,107,106,1,0,0,1,0,0
91,99,87,89,31,31,108,107,1,0,0,1,0,0
88,91,85,87,32,31,68,108,0,1,0,1,0,0
85,88,82,85,31,32,69,68,0,1,0,0,1,0
81,85,80,82,30,31,70,69,0,1,0,0,1,0
79,81,78,80,30,30,72,70,1,0,0,0,1,0
76,79,75,78,27,30,73,72,1,0,0,1,0,0
72,76,74,75,29,27,73,73,0,1,0,1,0,0
70,72,72,74,29,29,89,73,0,1,0,0,1,0
67,70,68,72,30,29,71,89,0,1,0,0,1,0
64,67,67,68,30,30,51,71,0,1,0,0,1,0
61,64,63,67,30,30,54,51,0,1,0,0,1,0
58,61,60,63,30,30,58,54,0,1,0,0,1,0
55,58,58,60,28,30,59,58,1,0,0,0,1,0
51,55,57,58,32,28,45,59,1,0,0,1,0,0
49,51,55,57,58,32,58,45,1,0,0,1,0,0
48,49,53,55,51,58,30,58,1,0,0,1,0,0
46,48,52,53,48,51,27,30,0,1,0,1,0,0
45,46,51,52,44,48,26,27,0,1,0,0,1,0
42,45,60,51,42,44,27,26,1,0,0,0,1,0
40,42,98,60,39,42,29,27,1,0,0,1,0,0
39,40,152,98,37,39,28,29,1,0,0,1,0,0
37,39,200,152,34,37,29,28,1,0,0,1,0,0
37,37,200,200,34,34,30,29,1,0,0,1,0,0
39,37,200,200,33,34,32,30,1,0,0,1,0,0
38,39,200,200,33,33,35,32,1,0,0,1,0,0
144,38,200,200,30,33,38,35,1,0,0,1,0,0
139,144,200,200,29,30,45,38,0,1,0,1,0,0
200,139,200,200,28,29,37,45,0,1,0,0,1,0
200,200,200,200,27,28,39,37,0,1,0,0,1,0
200,200,200,200,26,27,38,39,0,1,0,0,1,0
200,200,200,200,28,26,36,38,0,1,0,0,1,0
200,200,200,200,37,28,38,36,0,1,0,0,1,0
200,200,200,200,34,37,37,38,0,1,0,0,1,0
200,200,200,200,33,34,37,37,0,1,0,0,1,0
200,200,200,200,32,33,38,37,0,1,0,0,1,0
200,200,200,200,32,32,59,38,0,1,0,0,1,0
200,200,200,200,31,32,58,59,0,1,0,0,1,0
97,200,200,200,30,31,80,58,0,1,0,0,1,0
99,97,200,200,30,30,88,80,0,1,0,0,1,0
200,99,200,200,29,30,28,88,0,1,0,0,1,0
200,200,200,200,30,29,27,28,0,1,0,0,1,0

