front,prev_front,front_left,prev_front_left,front_right,prev_front_right,rear_right,prev_rear_right,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
47,47,113,113,17,17,16,16,1,0,0,0,1,0
45,47,114,113,16,17,17,16,1,0,0,1,0,0
84,45,68,114,44,16,14,17,1,0,0,1,0,0
84,84,59,68,44,44,12,14,1,0,0,1,0,0
86,84,51,59,47,44,11,12,0,1,0,1,0,0
107,86,48,51,58,47,13,11,0,1,0,0,1,0
62,107,52,48,78,58,16,13,0,0,1,0,1,0
58,62,44,52,79,78,19,16,0,0,1,0,0,1
98,58,43,44,76,79,21,19,0,0,1,0,0,1
94,98,51,43,73,76,23,21,0,1,0,0,0,1
75,94,51,51,71,73,24,23,0,1,0,0,1,0
72,75,83,51,68,71,27,24,0,1,0,0,1,0
68,72,51,83,66,68,28,27,0,0,1,0,1,0
66,68,85,51,63,66,30,28,0,0,1,0,0,1
61,66,51,85,60,63,31,30,0,1,0,0,0,1
58,61,52,51,58,60,34,31,0,1,0,0,1,0
55,58,50,52,56,58,34,34,0,1,0,0,1,0
52,55,48,50,53,56,35,34,0,0,1,0,1,0
49,52,48,48,44,53,36,35,0,0,1,0,0,1
46,49,47,48,43,44,38,36,0,1,0,0,0,1

