front,prev_front,front_left,prev_front_left,front_right,prev_front_right,rear_right,prev_rear_right,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
51,51,31,30,31,31,25,25,0,1,0,0,1,0
51,51,30,31,58,31,25,25,0,1,0,0,1,0
52,51,37,30,58,58,23,25,0,1,0,0,1,0
73,52,37,37,56,58,23,23,0,1,0,0,1,0
70,73,30,37,57,56,25,23,0,1,0,0,1,0
62,70,31,30,52,57,25,25,0,1,0,0,1,0
57,62,34,31,52,52,27,25,0,1,0,0,1,0
63,57,30,34,51,52,27,27,0,1,0,0,1,0
60,63,43,30,51,51,28,27,0,1,0,0,1,0
57,60,32,43,48,51,28,28,0,1,0,0,1,0
37,57,32,32,47,48,30,28,0,1,0,0,1,0
53,37,30,32,47,47,30,30,0,1,0,0,1,0
51,53,29,30,45,47,30,30,1,0,0,0,1,0
49,51,27,29,47,45,31,30,1,0,0,1,0,0
48,49,30,27,46,47,30,31,1,0,0,1,0,0
47,48,29,30,46,46,30,30,1,0,0,1,0,0
46,47,30,29,46,46,31,30,1,0,0,1,0,0
46,46,21,30,45,46,30,31,1,0,0,1,0,0
46,46,18,21,42,45,33,30,0,1,0,1,0,0
72,46,17,18,41,42,34,33,0,1,0,0,1,0
69,72,18,17,38,41,36,34,0,1,0,0,1,0
58,69,17,18,37,38,38,36,0,1,0,0,1,0
68,58,16,17,35,37,39,38,0,1,0,0,1,0
55,68,17,16,34,35,40,39,1,0,0,0,1,0
57,55,59,17,31,34,16,40,1,0,0,1,0,0
58,57,58,59,29,31,44,16,1,0,0,1,0,0
58,58,56,58,30,29,19,44,1,0,0,1,0,0
56,58,54,56,29,30,48,19,0,1,0,1,0,0
52,56,51,54,28,29,44,48,0,1,0,0,1,0
51,52,50,51,28,28,43,44,1,0,0,0,1,0
47,51,47,50,28,28,42,43,1,0,0,1,0,0
44,47,45,47,29,28,45,42,1,0,0,1,0,0
43,44,45,45,29,29,44,45,0,1,0,1,0,0
39,43,100,45,30,29,46,44,0,1,0,0,1,0
36,39,98,100,30,30,49,46,1,0,0,0,1,0
34,36,98,98,46,30,30,49,1,0,0,1,0,0
32,34,94,98,45,46,28,30,1,0,0,1,0,0
29,32,92,94,31,45,27,28,1,0,0,1,0,0
28,29,91,92,27,31,28,27,1,0,0,1,0,0
29,28,151,91,24,27,28,28,1,0,0,1,0,0
200,29,83,151,23,24,29,28,1,0,0,1,0,0
83,200,88,83,33,23,31,29,1,0,0,1,0,0
80,83,143,88,23,33,33,31,1,0,0,1,0,0
77,80,92,143,23,23,36,33,1,0,0,1,0,0
200,77,90,92,25,23,39,36,1,0,0,1,0,0
139,200,58,90,30,25,45,39,0,1,0,1,0,0
134,139,58,58,200,30,51,45,0,1,0,0,1,0
131,134,51,58,200,200,54,51,0,1,0,0,1,0
127,131,58,51,64,200,29,54,0,1,0,0,1,0
106,127,52,58,200,64,27,29,0,1,0,0,1,0
102,106,42,52,200,200,26,27,0,1,0,0,1,0
99,102,51,42,58,200,30,26,0,1,0,0,1,0
95,99,38,51,57,58,29,30,0,1,0,0,1,0
93,95,45,38,55,57,30,29,0,1,0,0,1,0
89,93,37,45,53,55,30,30,0,1,0,0,1,0
85,89,40,37,52,53,29,30,0,1,0,0,1,0
83,85,37,40,163,52,29,29,0,1,0,0,1,0
79,83,36,37,161,163,30,29,0,1,0,0,1,0
76,79,34,36,142,161,30,30,0,0,1,0,1,0
