front,prev_front,front_left,prev_front_left,front_right,prev_front_right,rear_right,prev_rear_right,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
58,58,112,112,59,59,42,42,0,1,0,0,1,0
58,58,111,112,59,59,42,42,0,1,0,0,1,0
55,58,109,111,56,59,44,42,0,1,0,0,1,0
53,55,107,109,52,56,47,44,0,1,0,0,1,0
49,53,105,107,49,52,51,47,0,1,0,0,1,0
46,49,102,105,47,49,52,51,0,1,0,0,1,0
44,46,100,102,44,47,58,52,0,1,0,0,1,0
41,44,91,100,43,44,58,58,1,0,0,0,1,0
38,41,89,91,39,43,200,58,1,0,0,1,0,0
36,38,86,89,36,39,200,200,1,0,0,1,0,0
38,36,84,86,34,36,200,200,1,0,0,1,0,0
90,38,81,84,33,34,153,200,1,0,0,1,0,0
81,90,80,81,31,33,154,153,1,0,0,1,0,0
77,81,200,80,30,31,164,154,1,0,0,1,0,0
73,77,200,200,31,30,158,164,1,0,0,1,0,0
70,73,200,200,33,31,200,158,0,1,0,1,0,0
67,70,200,200,34,33,37,200,0,1,0,0,1,0
65,67,200,200,34,34,58,37,0,1,0,0,1,0
61,65,200,200,33,34,38,58,0,1,0,0,1,0
58,61,200,200,34,33,37,38,0,1,0,0,1,0
55,58,200,200,34,34,35,37,0,1,0,0,1,0
52,55,200,200,34,34,39,35,0,1,0,0,1,0
64,52,200,200,35,34,35,39,0,1,0,0,1,0
59,64,200,200,34,35,35,35,0,1,0,0,1,0
58,59,200,200,34,34,34,35,1,0,0,0,1,0
200,58,200,200,36,34,34,34,1,0,0,1,0,0
200,200,200,200,45,36,31,34,1,0,0,1,0,0
200,200,200,200,48,45,31,31,1,0,0,1,0,0
200,200,200,200,51,48,31,31,1,0,0,1,0,0
200,200,200,200,54,51,32,31,0,1,0,1,0,0
200,200,200,200,200,54,34,32,0,1,0,0,1,0
200,200,200,200,200,200,37,34,0,1,0,0,1,0
200,200,200,200,200,200,39,37,0,1,0,0,1,0
200,200,200,200,200,200,42,39,0,1,0,0,1,0
200,200,199,200,200,200,45,42,0,1,0,0,1,0
200,200,196,199,200,200,48,45,0,0,1,0,1,0
200,200,194,196,200,200,50,48,0,0,1,0,0,1
200,200,194,194,200,200,51,50,0,0,1,0,0,1
200,200,196,194,200,200,54,51,0,1,0,0,0,1
200,200,200,196,36,200,56,54,0,1,0,0,1,0
200,200,200,200,36,36,57,56,0,1,0,0,1,0
200,200,200,200,37,36,58,57,0,1,0,0,1,0
200,200,200,200,37,37,58,58,0,1,0,0,1,0
200,200,200,200,39,37,58,58,0,1,0,0,1,0
200,200,200,200,39,39,38,58,0,1,0,0,1,0
200,200,200,200,38,39,34,38,0,1,0,0,1,0
200,200,200,200,37,38,34,34,0,1,0,0,1,0
200,200,200,200,38,37,35,34,0,1,0,0,1,0
200,200,200,200,37,38,36,35,0,1,0,0,1,0
200,200,200,200,38,37,35,36,0,1,0,0,1,0
200,200,200,200,38,38,36,35,0,1,0,0,1,0
200,200,200,200,37,38,37,36,0,1,0,0,1,0
200,200,200,200,36,37,38,37,0,1,0,0,1,0
200,200,200,200,36,36,37,38,0,1,0,0,1,0
200,200,200,200,36,36,37,37,0,1,0,0,1,0
58,200,200,200,36,36,37,37,0,1,0,0,1,0
200,58,200,200,60,36,37,37,0,1,0,0,1,0
200,200,200,200,59,60,37,37,0,1,0,0,1,0
200,200,200,200,58,59,109,37,0,1,0,0,1,0
200,200,200,200,58,58,200,109,0,1,0,0,1,0
200,200,200,200,57,58,112,200,0,1,0,0,1,0
200,200,200,200,56,57,125,112,0,1,0,0,1,0
200,200,200,200,55,56,200,125,0,1,0,0,1,0
200,200,200,200,54,55,59,200,0,0,1,0,1,0
167,200,200,200,52,54,60,59,0,0,1,0,0,1
162,167,200,200,49,52,120,60,0,0,1,0,0,1
165,162,200,200,46,49,200,120,0,0,1,0,0,1
200,165,200,200,43,46,200,200,0,0,1,0,0,1
44,200,153,200,40,43,39,200,0,1,0,0,0,1
40,44,152,153,39,40,66,39,0,1,0,0,1,0
37,40,148,152,37,39,40,66,1,0,0,0,1,0
35,37,147,148,34,37,79,40,1,0,0,1,0,0
200,35,144,147,31,34,200,79,1,0,0,1,0,0
200,200,142,144,29,31,200,200,1,0,0,1,0,0
141,200,200,142,30,29,51,200,1,0,0,1,0,0
137,141,200,200,28,30,37,51,1,0,0,1,0,0
136,137,200,200,30,28,36,37,1,0,0,1,0,0
131,136,200,200,30,30,39,36,1,0,0,1,0,0
131,131,200,200,33,30,49,39,0,1,0,1,0,0
129,131,200,200,37,33,31,49,0,1,0,0,1,0
200,129,200,200,38,37,31,31,0,1,0,0,1,0
200,200,200,200,37,38,31,31,0,1,0,0,1,0
200,200,200,200,36,37,31,31,0,1,0,0,1,0
200,200,200,200,37,36,32,31,0,1,0,0,1,0
200,200,200,200,37,37,33,32,0,1,0,0,1,0
200,200,200,200,36,37,33,33,0,1,0,0,1,0
200,200,200,200,36,36,34,33,0,1,0,0,1,0
200,200,200,200,37,36,34,34,0,1,0,0,1,0
200,200,200,200,36,37,34,34,0,1,0,0,1,0
