front,prev_front,front_left,prev_front_left,front_right,prev_front_right,rear_right,prev_rear_right,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
94,94,135,134,16,16,16,16,0,1,0,0,1,1
94,94,69,135,16,16,17,16,0,1,0,0,1,0
91,94,122,69,17,16,16,17,1,0,0,0,1,0
51,91,118,122,121,17,16,16,1,0,0,1,0,0
86,51,62,118,47,121,11,16,1,0,0,1,0,0
85,86,62,62,44,47,12,11,1,0,0,1,0,0
83,85,55,62,42,44,12,12,1,0,0,1,0,0
83,83,52,55,45,42,12,12,1,0,0,1,0,0
103,83,45,52,74,45,13,12,1,0,0,1,0,0
58,103,43,45,73,74,16,13,0,1,0,1,0,0
54,58,41,43,77,73,18,16,0,1,0,0,1,0
51,54,41,41,76,77,21,18,0,1,0,0,1,0
96,51,39,41,70,76,24,21,0,0,1,0,1,0
93,96,36,39,69,70,29,24,0,0,1,0,0,1
89,93,37,36,64,69,30,29,0,0,1,0,0,1
84,89,38,37,62,64,31,30,0,0,1,0,0,1
70,84,41,38,65,62,33,31,0,0,1,0,0,1
65,70,70,41,63,65,34,33,0,0,1,0,0,1
61,65,52,70,61,63,37,34,0,1,0,0,0,1
58,61,48,52,51,61,38,37,0,1,0,0,1,0
55,58,45,48,57,51,38,38,0,1,0,0,1,0
52,55,44,45,51,57,40,38,0,1,0,0,1,0
48,52,64,44,50,51,41,40,0,0,1,0,1,0
45,48,40,64,52,50,41,41,0,1,0,0,0,1
