front,prev_front,front_left,prev_front_left,front_right,prev_front_right,rear_right,prev_rear_right,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
130,130,70,70,35,35,58,58,0,1,0,0,1,0
130,130,71,70,32,35,54,58,0,1,0,0,1,0
128,130,71,71,32,32,51,54,0,1,0,0,1,0
124,128,71,71,33,32,58,51,0,1,0,0,1,0
121,124,71,71,31,33,64,58,0,1,0,0,1,0
118,121,70,71,33,31,37,64,0,1,0,0,1,0
115,118,71,70,32,33,36,37,0,1,0,0,1,0
112,115,71,71,32,32,72,36,0,1,0,0,1,0
109,112,71,71,33,32,37,72,0,1,0,0,1,0
105,109,71,71,38,33,37,37,0,1,0,0,1,0
102,105,72,71,51,38,36,37,0,1,0,0,1,0
99,102,72,72,51,51,38,36,0,1,0,0,1,0
96,99,71,72,49,51,37,38,0,1,0,0,1,0
93,96,71,71,42,49,37,37,0,1,0,0,1,0
90,93,72,71,49,42,36,37,0,1,0,0,1,0
86,90,72,72,49,49,46,36,0,0,1,0,1,0
83,86,74,72,47,49,48,46,0,0,1,0,0,1
81,83,85,74,45,47,50,48,0,0,1,0,0,1
80,81,80,85,43,45,139,50,0,0,1,0,0,1
79,80,76,80,41,43,91,139,0,0,1,0,0,1
78,79,75,76,37,41,95,91,0,1,0,0,0,1
79,78,73,75,35,37,77,95,0,1,0,0,1,0
82,79,71,73,34,35,61,77,0,1,0,0,1,0
74,82,69,71,31,34,148,61,0,1,0,0,1,0
71,74,67,69,29,31,65,148,1,0,0,0,1,0
68,71,64,67,27,29,60,65,1,0,0,1,0,0
65,68,62,64,27,27,58,60,1,0,0,1,0,0
61,65,60,62,28,27,30,58,1,0,0,1,0,0
59,61,58,60,28,28,30,30,1,0,0,1,0,0
56,59,58,58,28,28,32,30,0,1,0,1,0,0
53,56,56,58,30,28,37,32,0,1,0,0,1,0
51,53,54,56,29,30,39,37,0,1,0,0,1,0
48,51,51,54,30,29,40,39,1,0,0,0,1,0
46,48,51,51,29,30,41,40,1,0,0,1,0,0
44,46,77,51,30,29,31,41,1,0,0,1,0,0
42,44,75,77,51,30,29,31,1,0,0,1,0,0
41,42,71,75,49,51,28,29,1,0,0,1,0,0
39,41,69,71,39,49,26,28,1,0,0,1,0,0
38,39,68,69,38,39,27,26,1,0,0,1,0,0
40,38,63,68,36,38,28,27,1,0,0,1,0,0
63,40,63,63,34,36,29,28,1,0,0,1,0,0
61,63,80,63,33,34,30,29,1,0,0,1,0,0
59,61,72,80,32,33,32,30,1,0,0,1,0,0
57,59,76,72,32,32,34,32,1,0,0,1,0,0
56,57,75,76,32,32,37,34,1,0,0,1,0,0
52,56,64,75,33,32,40,37,0,1,0,1,0,0
51,52,61,64,32,33,42,40,0,1,0,0,1,0
71,51,69,61,31,32,45,42,0,1,0,0,1,0
51,71,65,69,31,31,48,45,1,0,0,0,1,0
43,51,63,65,31,31,51,48,1,0,0,1,0,0
61,43,62,63,34,31,53,51,0,1,0,1,0,0
58,61,133,62,42,34,58,53,0,1,0,0,1,0
55,58,99,133,39,42,60,58,0,1,0,0,1,0
53,55,88,99,38,39,62,60,1,0,0,0,1,0
51,53,87,88,37,38,67,62,1,0,0,1,0,0
51,51,84,87,39,37,136,67,1,0,0,1,0,0
45,51,77,84,60,39,31,136,1,0,0,1,0,0
43,45,66,77,57,60,30,31,1,0,0,1,0,0
56,43,62,66,53,57,30,30,1,0,0,1,0,0
56,56,200,62,51,53,31,30,1,0,0,1,0,0
75,56,200,200,38,51,34,31,1,0,0,1,0,0
75,75,200,200,35,38,35,34,1,0,0,1,0,0
200,75,200,200,34,35,37,35,1,0,0,1,0,0
79,200,200,200,34,34,40,37,1,0,0,1,0,0
200,79,95,200,35,34,46,40,0,1,0,1,0,0
200,200,92,95,37,35,51,46,0,1,0,0,1,0
200,200,75,92,36,37,58,51,0,1,0,0,1,0
200,200,74,75,36,36,52,58,0,1,0,0,1,0
200,200,72,74,35,36,38,52,0,1,0,0,1,0
200,200,72,72,35,35,37,38,0,1,0,0,1,0
200,200,70,72,35,35,36,37,0,1,0,0,1,0
200,200,70,70,36,35,36,36,0,1,0,0,1,0
200,200,71,70,35,36,36,36,0,1,0,0,1,0
200,200,73,71,36,35,35,36,0,1,0,0,1,0
200,200,81,73,35,36,35,35,0,1,0,0,1,0

