front,prev_front,front_left,prev_front_left,front_right,prev_front_right,rear_right,prev_rear_right,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
59,59,92,93,59,59,79,79,0,1,0,0,1,0
59,59,92,92,59,59,79,79,0,1,0,0,1,0
56,59,91,92,58,59,82,79,0,1,0,0,1,0
53,56,87,91,57,58,85,82,0,1,0,0,1,0
51,53,84,87,55,57,87,85,0,1,0,0,1,0
48,51,82,84,53,55,200,87,0,1,0,0,1,0
45,48,79,82,52,53,200,200,1,0,0,0,1,0
41,45,76,79,43,52,77,200,1,0,0,1,0,0
39,41,75,76,44,43,76,77,1,0,0,1,0,0
38,39,200,75,38,44,75,76,1,0,0,1,0,0
38,38,200,200,37,38,76,75,1,0,0,1,0,0
37,38,200,200,34,37,78,76,1,0,0,1,0,0
65,37,200,200,32,34,80,78,1,0,0,1,0,0
64,65,200,200,31,32,52,80,1,0,0,1,0,0
61,64,200,200,31,31,52,52,1,0,0,1,0,0
200,61,200,200,31,31,52,52,1,0,0,1,0,0
61,200,200,200,32,31,49,52,1,0,0,1,0,0
200,61,200,200,32,32,46,49,0,1,0,1,0,0
200,200,200,200,34,32,38,46,0,1,0,0,1,0
200,200,200,200,32,34,37,38,0,1,0,0,1,0
200,200,200,200,32,32,56,37,0,1,0,0,1,0
200,200,200,200,31,32,58,56,0,1,0,0,1,0
200,200,200,200,31,31,59,58,0,1,0,0,1,0
200,200,200,200,30,31,70,59,0,1,0,0,1,0
200,200,200,200,29,30,63,70,0,1,0,0,1,0
200,200,200,200,28,29,72,63,0,1,0,0,1,0
39,200,200,200,27,28,69,72,1,0,0,0,1,0
51,39,200,200,27,27,72,69,1,0,0,1,0,0
200,51,200,200,30,27,31,72,1,0,0,1,0,0
200,200,200,200,30,30,29,31,1,0,0,1,0,0
200,200,200,200,30,30,27,29,1,0,0,1,0,0
200,200,200,200,31,30,27,27,1,0,0,1,0,0
200,200,200,200,31,31,27,27,1,0,0,1,0,0
200,200,200,200,34,31,28,27,0,1,0,1,0,0
200,200,200,200,35,34,30,28,0,1,0,0,1,0
200,200,200,200,34,35,31,30,0,1,0,0,1,0
200,200,200,200,33,34,33,31,0,1,0,0,1,0
200,200,200,200,33,33,33,33,0,1,0,0,1,0
60,200,200,200,33,33,37,33,0,1,0,0,1,0
200,60,200,200,32,33,38,37,0,1,0,0,1,0
200,200,200,200,32,32,35,38,0,1,0,0,1,0
200,200,200,200,31,32,37,35,0,1,0,0,1,0
200,200,200,200,32,31,51,37,0,1,0,0,1,0
200,200,200,200,32,32,55,51,0,1,0,0,1,0
200,200,200,200,32,32,34,55,0,1,0,0,1,0
200,200,200,200,32,32,34,34,0,1,0,0,1,0
200,200,200,200,31,32,65,34,0,1,0,0,1,0
200,200,200,200,31,31,34,65,0,1,0,0,1,0
200,200,200,200,31,31,71,34,0,1,0,0,1,0
200,200,200,200,30,31,38,71,0,1,0,0,1,0
